StartTime: 2018-11-30 11:18:29.356
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz 
152.107	-0.0430	-0.0664	1.0200	-3.6011	-0.3662	-0.1221	-5.7898	4.6967	0.0769	38.7000	13	177	-228 
152.107	-0.0425	-0.0674	1.0229	-5.1880	-0.3052	-2.8076	-5.8667	4.6582	0.0494	38.7100	12	178	-228 
152.107	-0.0381	-0.0679	1.0195	-6.3477	-0.6714	-2.9297	-5.9711	4.6088	0.0000	38.7100	12	177	-226 
152.107	-0.0386	-0.0708	1.0195	-6.4087	0.7324	-1.1597	-6.0809	4.5813	-0.0165	38.7100	13	174	-227 
152.123	-0.0415	-0.0728	1.0215	-6.8359	2.3193	0.1831	-6.1743	4.5923	0.0000	38.7100	12	175	-227 
152.154	-0.0425	-0.0742	1.0190	-5.9814	1.7700	0.0000	-6.2787	4.6033	0.0000	38.7100	10	175	-226 
152.170	-0.0415	-0.0762	1.0156	-5.3101	1.7090	0.0610	-6.3721	4.6088	-0.0055	38.7100	9	175	-227 
152.186	-0.0410	-0.0757	1.0229	-4.4556	1.2207	0.1831	-6.4325	4.6088	-0.0055	38.7100	10	174	-227 
152.264	-0.0425	-0.0806	1.0215	-8.0566	2.1973	0.3662	-6.5424	4.6198	0.0000	38.7100	10	174	-224 
152.279	-0.0420	-0.0825	1.0181	-7.9956	2.7466	0.3052	-6.6852	4.6417	0.0000	38.7200	11	175	-224 
152.279	-0.0410	-0.0830	1.0190	-7.0190	3.0518	-1.0376	-6.8170	4.6747	0.0000	38.7000	13	177	-225 
152.279	-0.0435	-0.0864	1.0176	-5.9814	2.5635	-1.4038	-6.9159	4.6967	-0.0330	38.7000	9	176	-224 
152.295	-0.0420	-0.0869	1.0181	-5.4932	3.1128	-1.2817	-7.0038	4.7186	-0.0659	38.7000	10	177	-223 
152.311	-0.0439	-0.0894	1.0156	-4.6997	3.5400	-0.0610	-7.0807	4.7626	-0.0824	38.7100	10	179	-223 
152.326	-0.0435	-0.0898	1.0166	-6.0425	2.6855	1.2817	-7.1521	4.7955	-0.0659	38.7100	11	178	-223 
152.342	-0.0454	-0.0928	1.0137	-6.5308	1.4038	1.1597	-7.2565	4.8065	-0.0439	38.6900	12	179	-219 
152.373	-0.0420	-0.0913	1.0205	-4.8218	0.1831	1.7700	-7.3279	4.7900	-0.0055	38.7100	13	180	-219 
152.451	-0.0420	-0.0913	1.0186	-6.3477	0.0000	2.0752	-7.4158	4.7681	0.0494	38.6900	14	179	-219 
152.467	-0.0444	-0.0962	1.0190	-5.4321	-1.3428	1.8311	-7.5037	4.7241	0.1154	38.7100	14	179	-219 
152.467	-0.0430	-0.0972	1.0181	-6.1646	-1.0986	1.2817	-7.5916	4.6747	0.1538	38.7200	11	179	-218 
152.467	-0.0415	-0.1011	1.0181	-8.4229	0.6714	0.3052	-7.7179	4.6527	0.1758	38.7200	11	180	-217 
152.467	-0.0420	-0.1025	1.0176	-8.6670	0.8545	-0.3052	-7.8607	4.6417	0.1758	38.7100	11	179	-216 
152.482	-0.0425	-0.1064	1.0166	-10.8032	0.7324	-0.1221	-8.0420	4.6252	0.1813	38.7000	12	179	-215 
152.514	-0.0415	-0.1089	1.0166	-10.1929	0.4272	-0.0610	-8.2233	4.6088	0.1868	38.7000	13	182	-215 
152.529	-0.0391	-0.1108	1.0181	-6.9580	0.8545	0.1221	-8.3496	4.5978	0.1978	38.7000	12	182	-215 
152.545	-0.0376	-0.1123	1.0176	-9.7046	1.4038	2.4414	-8.4924	4.5978	0.2417	38.6900	14	183	-215 
152.576	-0.0371	-0.1196	1.0146	-13.3057	0.4883	4.1504	-8.6902	4.5923	0.3351	38.7100	15	184	-215 
152.592	-0.0396	-0.1221	1.0161	-14.2822	0.9766	4.6997	-8.9374	4.5923	0.4449	38.7100	14	185	-213 
152.607	-0.0430	-0.1270	1.0098	-11.7798	0.4883	1.8921	-9.1681	4.5978	0.5109	38.7100	13	183	-211 
152.623	-0.0415	-0.1294	1.0127	-8.5449	-0.4272	1.5259	-9.3384	4.5758	0.5548	38.7000	15	186	-210 
152.678	-0.0396	-0.1309	1.0137	-7.6904	-0.9155	1.7090	-9.4482	4.5319	0.6152	38.7100	16	185	-209 
152.694	-0.0405	-0.1328	1.0088	-8.1177	-0.9766	1.9531	-9.5801	4.4934	0.6757	38.7100	16	187	-213 
152.694	-0.0405	-0.1362	1.0142	-8.3618	-1.4038	0.9766	-9.7174	4.4495	0.7251	38.7100	14	189	-211 
152.710	-0.0376	-0.1392	1.0137	-10.3149	-1.3428	-0.7935	-9.8822	4.3945	0.7361	38.7000	13	192	-209 
152.725	-0.0337	-0.1416	1.0088	-9.7046	0.0610	-1.8311	-10.0690	4.3506	0.7196	38.7100	14	191	-208 
152.741	-0.0347	-0.1445	1.0132	-8.1177	0.4883	0.1221	-10.2173	4.3231	0.7306	38.7000	15	191	-206 
152.772	-0.0356	-0.1470	1.0127	-8.2397	0.3052	-0.2441	-10.3546	4.3066	0.7416	38.7100	14	188	-202 
152.788	-0.0342	-0.1475	1.0083	-6.8970	-0.5493	-0.4883	-10.4810	4.2737	0.7581	38.7000	15	188	-202 
152.866	-0.0332	-0.1494	1.0103	-5.7983	-0.1831	-0.4272	-10.5798	4.2407	0.7745	38.7000	15	185	-202 
152.882	-0.0347	-0.1523	1.0098	-5.9814	-0.4272	-0.6714	-10.6677	4.2078	0.7855	38.6900	14	187	-203 
152.882	-0.0327	-0.1548	1.0083	-8.1787	1.4038	-1.8921	-10.8051	4.1858	0.7581	38.7200	13	188	-205 
152.882	-0.0317	-0.1538	1.0083	-5.9204	1.7700	-0.6104	-10.9149	4.1858	0.7471	38.7000	12	189	-204 
152.897	-0.0322	-0.1563	1.0093	-5.4321	1.7090	1.8311	-10.9973	4.1968	0.7745	38.7100	11	191	-203 
152.913	-0.0337	-0.1602	1.0088	-4.6997	1.7090	2.4414	-11.0687	4.2133	0.8185	38.7000	11	191	-203 
152.928	-0.0337	-0.1641	1.0098	-6.0425	0.3052	2.1973	-11.1401	4.2133	0.8734	38.7200	12	192	-202 
152.944	-0.0317	-0.1592	1.0054	-4.4556	-0.3662	1.4038	-11.2170	4.1913	0.9174	38.7100	12	194	-200 
152.960	-0.0322	-0.1616	1.0078	-2.6245	0.4883	2.1973	-11.2445	4.1693	0.9668	38.7000	12	195	-202 
153.038	-0.0332	-0.1606	1.0103	-0.6104	1.3428	2.0142	-11.2445	4.1693	1.0107	38.7200	11	196	-203 
153.053	-0.0337	-0.1611	1.0073	0.7324	2.5635	0.6104	-11.2225	4.1913	1.0272	38.7300	12	194	-204 
153.053	-0.0317	-0.1602	1.0103	2.0142	1.8921	0.0000	-11.1676	4.2023	1.0327	38.7000	12	193	-204 
153.053	-0.0332	-0.1602	1.0088	0.9155	0.9155	0.7935	-11.1127	4.2023	1.0492	38.7000	12	193	-204 
153.069	-0.0313	-0.1592	1.0088	3.6621	0.3052	0.6104	-11.0358	4.1858	1.0657	38.7200	12	194	-203 
153.085	-0.0303	-0.1577	1.0103	5.0049	0.8545	1.9531	-10.9149	4.1748	1.1041	38.7000	12	193	-202 
153.100	-0.0313	-0.1567	1.0142	3.0518	1.4648	2.3804	-10.8105	4.1748	1.1481	38.7200	12	194	-203 
153.132	-0.0327	-0.1553	1.0088	-0.0610	1.6479	2.6855	-10.7666	4.1913	1.2030	38.7200	12	195	-204 
153.147	-0.0313	-0.1543	1.0103	-1.6479	1.2207	2.0142	-10.7556	4.1968	1.2469	38.7300	11	194	-202 
153.163	-0.0342	-0.1514	1.0083	-2.1362	2.2583	0.1221	-10.7776	4.2078	1.2579	38.7100	11	195	-202 
153.194	-0.0347	-0.1533	1.0063	1.2207	2.8076	0.0000	-10.7556	4.2297	1.2579	38.7100	12	196	-201 
153.210	-0.0361	-0.1504	1.0107	5.0049	3.2959	0.2441	-10.6567	4.2682	1.2524	38.7000	13	195	-203 
153.288	-0.0352	-0.1489	1.0103	6.9580	3.3569	-0.1221	-10.5084	4.3066	1.2524	38.7000	15	195	-202 
153.303	-0.0327	-0.1470	1.0063	11.5967	2.3193	-0.9766	-10.3107	4.3286	1.2360	38.7100	13	192	-203 
153.303	-0.0371	-0.1455	1.0020	18.6157	2.6855	-2.1362	-9.9701	4.3451	1.2030	38.7100	13	191	-204 
153.303	-0.0386	-0.1250	1.0068	55.2979	3.9063	-6.4697	-9.2010	4.3671	1.1096	38.7000	12	191	-206 
153.303	-0.0371	-0.1011	1.0215	58.0444	6.7139	-7.2632	-8.0310	4.4275	0.9558	38.7000	13	188	-207 
153.319	-0.0405	-0.0796	1.0215	51.2085	5.7373	-4.8218	-6.9489	4.5154	0.8240	38.7200	12	185	-210 
153.350	-0.0371	-0.0693	1.0225	40.4053	2.3804	-1.4648	-6.0260	4.5483	0.7745	38.7100	14	182	-212 
153.366	-0.0361	-0.0576	1.0254	26.5503	2.7466	4.0894	-5.3339	4.5648	0.8240	38.7100	12	180	-214 
153.382	-0.0366	-0.0610	1.0195	23.2544	4.6387	4.3945	-4.8230	4.6198	0.9064	38.7100	13	178	-218 
153.413	-0.0405	-0.0391	1.0093	17.6392	6.1035	4.9438	-4.3726	4.7021	0.9833	38.7100	12	175	-223 
153.475	-0.0498	-0.0205	1.0186	18.7988	6.2256	4.2114	-3.9441	4.8120	1.0657	38.7000	12	173	-225 
153.491	-0.0469	-0.0127	1.0239	27.3438	5.9204	0.4272	-3.4222	4.9109	1.0767	38.7200	14	171	-227 
153.491	-0.0459	-0.0107	1.0244	25.0854	5.2490	-0.2441	-2.8674	4.9933	1.0767	38.7100	15	168	-229 
153.491	-0.0479	-0.0034	1.0259	21.8506	6.2866	2.8076	-2.3785	5.0812	1.0931	38.7100	13	166	-230 
153.507	-0.0479	-0.0029	1.0264	17.1509	7.0801	4.2114	-1.9611	5.1855	1.1536	38.7100	12	162	-233 
153.522	-0.0513	0.0308	1.0415	10.9863	5.1270	3.4790	-1.6589	5.2789	1.2195	38.7200	11	160	-233 
153.538	-0.0566	0.0137	1.0156	9.5825	7.3853	5.4321	-1.4667	5.3723	1.2964	38.7100	10	158	-235 
153.569	-0.0586	0.0166	1.0225	14.0381	8.3618	2.6855	-1.1700	5.5096	1.3458	38.7200	12	156	-236 
153.585	-0.0552	0.0264	1.0278	14.1602	7.4463	-0.2441	-0.8679	5.6415	1.3513	38.7100	14	157	-237 
153.600	-0.0601	0.0239	1.0225	0.2441	5.0659	1.1597	-0.7416	5.7294	1.3513	38.7300	16	156	-238 
153.694	-0.0610	0.0220	1.0186	-0.9155	3.6011	0.4883	-0.7196	5.7898	1.3623	38.7200	16	157	-237 
153.694	-0.0571	0.0225	1.0205	-0.9766	3.3569	0.4272	-0.7141	5.8228	1.3678	38.7200	18	156	-238 
153.694	-0.0635	0.0205	1.0195	-0.8545	6.5918	3.0518	-0.7086	5.8887	1.4063	38.7300	19	156	-239 
153.694	-0.0635	0.0215	1.0205	-0.7935	6.4087	0.6104	-0.6976	6.0095	1.4282	38.7200	19	156	-237 
153.710	-0.0649	0.0234	1.0210	-0.8545	5.1270	0.8545	-0.6866	6.0919	1.4447	38.7200	20	158	-235 
153.725	-0.0664	0.0234	1.0205	-1.0986	5.1880	1.5259	-0.6812	6.1633	1.4722	38.7300	20	158	-234 
153.741	-0.0674	0.0244	1.0200	-1.1597	4.3945	1.4038	-0.6812	6.2292	1.4996	38.7300	20	156	-231 
153.772	-0.0688	0.0244	1.0200	-1.2207	2.9907	1.0986	-0.6757	6.2732	1.5326	38.7400	21	157	-232 
153.788	-0.0693	0.0239	1.0190	-1.0376	3.9673	0.6714	-0.6702	6.3116	1.5601	38.7200	23	156	-234 
153.850	-0.0698	0.0244	1.0200	-0.9766	5.2490	1.2817	-0.6647	6.3831	1.5930	38.7300	23	156	-235 
153.866	-0.0723	0.0229	1.0215	-1.1597	3.2349	0.9155	-0.6592	6.4435	1.6260	38.7200	24	156	-234 
153.866	-0.0693	0.0225	1.0195	-1.4648	-0.3052	0.6714	-0.6592	6.4270	1.6589	38.7200	26	155	-231 
153.866	-0.0703	0.0234	1.0190	-1.5869	-0.1221	0.6714	-0.6647	6.3940	1.6974	38.7200	25	158	-227 
153.882	-0.0703	0.0239	1.0186	-1.2207	3.6621	1.7700	-0.6647	6.4050	1.7468	38.7400	25	161	-227 
153.897	-0.0728	0.0244	1.0205	-1.1597	4.4556	2.3193	-0.6592	6.4600	1.8073	38.7300	26	159	-227 
153.929	-0.0732	0.0254	1.0195	-1.3428	3.6621	2.3193	-0.6537	6.5149	1.8787	38.7300	26	158	-227 
153.944	-0.0698	0.0254	1.0190	-1.4648	1.7700	1.9531	-0.6482	6.5369	1.9446	38.7200	28	159	-226 
153.960	-0.0708	0.0249	1.0205	-1.8311	1.7090	4.5776	-0.6482	6.5424	2.0490	38.7300	27	158	-227 
153.991	-0.0747	0.0244	1.0190	-2.0752	1.9531	7.0801	-0.6537	6.5533	2.2083	38.7400	28	159	-224 
154.007	-0.0732	0.0229	1.0190	-2.0142	2.1362	7.8125	-0.6482	6.5698	2.3785	38.7400	27	158	-226 
154.022	-0.0747	0.0220	1.0190	-1.6479	1.5259	3.8452	-0.6537	6.5753	2.4994	38.7400	25	156	-229 
154.100	-0.0728	0.0229	1.0210	-1.5869	1.4038	2.0752	-0.6537	6.5753	2.5543	38.7300	25	156	-231 
154.116	-0.0723	0.0249	1.0190	-1.4038	1.4038	1.2817	-0.6537	6.5698	2.5818	38.7300	22	156	-232 
154.116	-0.0732	0.0244	1.0220	-1.3428	1.2817	0.9155	-0.6537	6.5698	2.5928	38.7300	22	157	-233 
154.116	-0.0742	0.0239	1.0205	-1.4648	1.3428	0.6104	-0.6592	6.5643	2.6038	38.7300	24	159	-232 
154.132	-0.0737	0.0234	1.0210	-1.4038	1.4038	0.4883	-0.6592	6.5643	2.6093	38.7300	23	158	-231 
154.147	-0.0737	0.0225	1.0200	-1.5259	1.4648	0.4883	-0.6647	6.5643	2.6202	38.7300	23	157	-234 
154.163	-0.0732	0.0225	1.0229	-1.4038	1.5259	0.4883	-0.6702	6.5643	2.6202	38.7400	22	157	-236 
154.178	-0.0723	0.0239	1.0215	-1.4648	1.5869	0.4883	-0.6757	6.5643	2.6257	38.7300	24	157	-237 
154.210	-0.0757	0.0225	1.0195	-1.4038	1.5259	0.0000	-0.6812	6.5698	2.6312	38.7400	25	156	-240 
154.272	-0.0723	0.0249	1.0205	-1.4038	1.5869	-0.3052	-0.6812	6.5698	2.6038	38.7400	22	156	-241 
154.288	-0.0762	0.0220	1.0225	-1.2817	1.5259	-2.1362	-0.6866	6.5698	2.5598	38.7500	19	153	-244 
154.288	-0.0698	0.0278	1.0215	-0.6714	1.0986	-7.6904	-0.6921	6.5643	2.4170	38.7500	17	152	-246 
154.288	-0.0723	0.0215	1.0234	-0.3052	1.0376	-10.1929	-0.7031	6.5533	2.1918	38.7600	17	153	-248 
154.303	-0.0684	0.0239	1.0220	-0.7324	1.1597	-5.8594	-0.7031	6.5424	1.9995	38.7400	16	154	-251 
154.319	-0.0688	0.0244	1.0205	-0.9155	1.2207	-3.8452	-0.7086	6.5314	1.8951	38.7500	17	156	-253 
154.350	-0.0698	0.0215	1.0200	-1.0376	1.2817	-2.3193	-0.7141	6.5259	1.8073	38.7500	15	154	-254 
154.366	-0.0723	0.0225	1.0220	-1.2207	1.4038	-0.9766	-0.7196	6.5204	1.7413	38.7500	13	155	-254 
154.382	-0.0713	0.0264	1.0234	-1.1597	1.4038	-3.3569	-0.7196	6.5204	1.6699	38.7500	12	155	-256 
154.397	-0.0693	0.0210	1.0205	-1.0376	1.2207	-5.9204	-0.7306	6.5094	1.5161	38.7600	10	155	-257 
154.475	-0.0742	0.0234	1.0205	-0.9155	1.2207	-10.6812	-0.7526	6.5039	1.2799	38.7400	8	154	-261 
154.475	-0.0718	0.0288	1.0220	-0.2441	1.1597	-16.6016	-0.7690	6.4929	0.9119	38.7400	8	155	-260 
154.475	-0.0630	0.0278	1.0210	-0.0610	1.5259	-19.2871	-0.7910	6.4819	0.4834	38.7600	8	154	-261 
154.491	-0.0718	0.0215	1.0239	-0.2441	1.6479	-12.2070	-0.8020	6.4819	0.1703	38.7300	9	154	-262 
154.507	-0.0708	0.0220	1.0186	-1.0376	1.3428	-4.3335	-0.8075	6.4764	-0.0110	38.7400	7	153	-263 
154.522	-0.0723	0.0229	1.0229	-1.0376	1.1597	-3.6011	-0.8130	6.4709	-0.1428	38.7500	5	155	-260 
154.538	-0.0708	0.0254	1.0225	-0.9766	1.0986	-3.6621	-0.8185	6.4600	-0.2692	38.7400	6	154	-262 
154.569	-0.0713	0.0244	1.0195	-1.2207	1.2817	-1.3428	-0.8185	6.4545	-0.3571	38.7400	8	155	-262 
154.585	-0.0718	0.0244	1.0195	-1.2817	1.4038	-1.0376	-0.8185	6.4490	-0.4065	38.7600	9	152	-260 
154.600	-0.0737	0.0229	1.0205	-1.1597	1.3428	-1.4038	-0.8240	6.4490	-0.4669	38.7500	10	154	-259 
154.616	-0.0728	0.0220	1.0210	-1.3428	1.2817	0.0000	-0.8240	6.4435	-0.4999	38.7600	10	152	-260 
154.629	-0.0698	0.0225	1.0220	-1.3428	1.2207	0.3052	-0.8295	6.4380	-0.5219	38.7500	9	152	-258 
154.692	-0.0732	0.0249	1.0220	-1.4038	1.2817	0.3662	-0.8295	6.4380	-0.5493	38.7600	10	153	-258 
154.692	-0.0723	0.0239	1.0186	-1.4038	1.3428	0.3662	-0.8295	6.4325	-0.5658	38.7500	10	154	-258 
154.707	-0.0732	0.0234	1.0195	-1.3428	1.3428	0.3662	-0.8295	6.4325	-0.5878	38.7400	10	156	-256 
154.723	-0.0728	0.0234	1.0190	-1.4038	1.3428	0.3662	-0.8350	6.4325	-0.6042	38.7400	10	155	-254 
154.739	-0.0732	0.0254	1.0210	-1.2207	1.2817	-1.7700	-0.8350	6.4270	-0.6647	38.7600	10	155	-254 
154.770	-0.0737	0.0225	1.0200	-1.2817	1.2817	-0.3662	-0.8350	6.4270	-0.7031	38.7500	12	153	-254 
154.785	-0.0732	0.0229	1.0215	-1.2817	1.2817	0.0000	-0.8350	6.4215	-0.7251	38.7400	12	153	-253 
154.801	-0.0742	0.0225	1.0200	-1.2817	1.3428	0.0000	-0.8350	6.4215	-0.7361	38.7400	12	154	-250 
154.817	-0.0718	0.0225	1.0200	-1.2207	1.2207	-0.7324	-0.8350	6.4160	-0.7635	38.7400	13	154	-251 
154.848	-0.0742	0.0220	1.0215	-1.1597	1.0986	-2.1362	-0.8405	6.4105	-0.8020	38.7500	14	155	-252 
154.926	-0.0728	0.0229	1.0190	-1.1597	1.0986	-2.5635	-0.8405	6.4050	-0.8569	38.7500	14	157	-247 
154.942	-0.0747	0.0220	1.0195	-1.0986	1.0376	-3.1128	-0.8459	6.3995	-0.9229	38.7400	14	155	-246 
154.942	-0.0732	0.0239	1.0190	-0.9155	1.1597	-5.1880	-0.8514	6.3940	-1.0217	38.7500	13	156	-245 
154.942	-0.0718	0.0244	1.0210	-0.8545	1.2207	-5.2490	-0.8514	6.3885	-1.1316	38.7500	13	157	-244 
154.942	-0.0732	0.0249	1.0205	-1.3428	1.1597	-0.1831	-0.8514	6.3831	-1.1646	38.7400	14	156	-240 
154.957	-0.0747	0.0225	1.0195	-1.2207	1.2817	-1.1597	-0.8514	6.3776	-1.1810	38.7300	13	155	-240 
154.989	-0.0728	0.0229	1.0200	-1.2207	1.2817	-1.6479	-0.8569	6.3776	-1.2250	38.7500	13	154	-240 
155.004	-0.0728	0.0215	1.0190	-1.2207	1.2817	-1.0986	-0.8569	6.3721	-1.2469	38.7400	15	157	-238 
155.020	-0.0732	0.0234	1.0215	-1.3428	1.2817	0.0000	-0.8569	6.3721	-1.2469	38.7500	15	156	-235 
155.035	-0.0728	0.0239	1.0195	-1.4038	1.2817	0.4272	-0.8569	6.3721	-1.2360	38.7200	14	156	-233 
155.132	-0.0732	0.0249	1.0205	-1.4648	1.4038	0.4883	-0.8569	6.3721	-1.2250	38.7500	13	155	-234 
155.132	-0.0752	0.0254	1.0200	-1.4648	1.4038	0.5493	-0.8624	6.3721	-1.2140	38.7400	13	155	-233 
155.132	-0.0728	0.0229	1.0186	-1.3428	1.4038	0.5493	-0.8569	6.3776	-1.1920	38.7400	16	153	-233 
155.132	-0.0723	0.0239	1.0195	-1.4648	1.4648	0.5493	-0.8569	6.3776	-1.1700	38.7400	16	152	-235 
155.136	-0.0728	0.0220	1.0195	-1.4648	1.4038	1.5259	-0.8569	6.3776	-1.1316	38.7400	16	151	-236 
155.155	-0.0732	0.0254	1.0181	-1.4038	1.4038	1.2817	-0.8569	6.3831	-1.0876	38.7400	17	151	-235 
155.187	-0.0728	0.0234	1.0205	-1.6479	1.4038	2.9297	-0.8569	6.3831	-1.0327	38.7400	15	153	-235 
155.202	-0.0728	0.0220	1.0205	-1.6479	1.4648	3.2349	-0.8569	6.3831	-0.9613	38.7400	16	155	-236 
155.218	-0.0742	0.0239	1.0166	-1.4648	1.4038	2.0142	-0.8569	6.3831	-0.8954	38.7400	15	157	-237 
155.296	-0.0737	0.0239	1.0176	-1.4038	1.2817	1.0986	-0.8569	6.3831	-0.8679	38.7300	16	155	-236 
155.312	-0.0732	0.0249	1.0186	-1.4038	1.3428	1.0986	-0.8514	6.3831	-0.8350	38.7400	18	155	-237 
155.312	-0.0742	0.0337	1.0195	-1.6479	1.4038	3.2959	-0.8459	6.3885	-0.7690	38.7500	19	156	-234 
155.312	-0.0752	0.0220	1.0215	-1.8311	1.4038	6.5308	-0.8405	6.3885	-0.6372	38.7400	19	156	-235 
155.327	-0.0723	0.0186	1.0200	-1.7090	1.3428	5.0659	-0.8405	6.3940	-0.5054	38.7400	18	156	-237 
155.343	-0.0732	0.0200	1.0195	-1.6479	1.6479	4.3335	-0.8405	6.3940	-0.4175	38.7600	17	155	-237 
155.359	-0.0718	0.0215	1.0190	-1.6479	1.5869	3.7842	-0.8405	6.3995	-0.3296	38.7400	18	154	-237 
155.374	-0.0771	0.0293	1.0176	-1.8311	1.5869	5.0049	-0.8350	6.4050	-0.2417	38.7400	19	153	-235 
155.421	-0.0713	0.0171	1.0195	-1.7700	1.5259	5.7373	-0.8350	6.4105	-0.1154	38.7400	19	152	-234 
155.421	-0.0737	0.0220	1.0205	-1.5259	1.4038	2.4414	-0.8350	6.4105	-0.0220	38.7400	21	156	-234 
155.437	-0.0723	0.0220	1.0186	-1.5259	1.4648	1.6479	-0.8350	6.4160	0.0275	38.7500	20	156	-233 
155.452	-0.0728	0.0239	1.0195	-1.6479	1.3428	2.5024	-0.8350	6.4105	0.0824	38.7300	19	155	-233 
155.546	-0.0693	0.0283	1.0190	-1.8311	1.3428	4.3945	-0.8350	6.4105	0.1703	38.7400	20	154	-236 
155.562	-0.0747	0.0239	1.0200	-1.9531	1.1597	7.5073	-0.8295	6.4160	0.3241	38.7300	19	154	-236 
155.562	-0.0747	0.0215	1.0186	-1.7700	1.4038	5.9204	-0.8240	6.4160	0.4614	38.7300	19	154	-236 
155.562	-0.0737	0.0239	1.0166	-1.6479	1.5869	4.2114	-0.8240	6.4215	0.5548	38.7400	19	155	-234 
155.562	-0.0747	0.0229	1.0186	-1.5869	1.5259	3.6011	-0.8185	6.4270	0.6427	38.7300	20	155	-234 
155.577	-0.0737	0.0239	1.0205	-1.5869	1.4038	3.4790	-0.8185	6.4270	0.7086	38.7400	20	157	-235 
155.593	-0.0723	0.0220	1.0200	-1.6479	1.3428	2.9297	-0.8185	6.4270	0.7910	38.7500	22	158	-232 
155.624	-0.0728	0.0229	1.0205	-1.4648	1.4038	1.4648	-0.8185	6.4270	0.8514	38.7400	24	157	-232 
155.640	-0.0737	0.0225	1.0210	-1.4648	1.3428	1.2207	-0.8185	6.4270	0.9009	38.7400	25	157	-230 
155.656	-0.0737	0.0239	1.0190	-1.4038	1.2817	0.9155	-0.8185	6.4270	0.9503	38.7300	25	158	-229 
155.734	-0.0732	0.0239	1.0205	-1.4038	1.1597	0.7324	-0.8185	6.4270	0.9943	38.7300	26	159	-227 
155.765	-0.0732	0.0239	1.0190	-1.4038	1.2817	0.6104	-0.8185	6.4215	1.0327	38.7200	24	157	-228 
155.765	-0.0747	0.0239	1.0190	-1.4038	1.3428	0.6104	-0.8185	6.4215	1.0602	38.7300	22	156	-230 
155.765	-0.0732	0.0229	1.0210	-1.4648	1.3428	0.5493	-0.8240	6.4215	1.0822	38.7300	22	156	-228 
155.765	-0.0737	0.0239	1.0195	-1.5259	1.3428	0.4883	-0.8240	6.4215	1.1041	38.7300	22	156	-228 
155.781	-0.0742	0.0244	1.0200	-1.4038	1.2207	0.6104	-0.8240	6.4215	1.1316	38.7300	22	158	-230 
155.796	-0.0732	0.0229	1.0215	-1.3428	1.3428	0.4883	-0.8240	6.4160	1.1536	38.7200	23	159	-230 
155.812	-0.0742	0.0229	1.0210	-1.3428	1.4038	0.1221	-0.8295	6.4160	1.1755	38.7200	23	158	-231 
155.843	-0.0737	0.0244	1.0215	-1.3428	1.4038	0.1831	-0.8295	6.4215	1.1865	38.7400	22	158	-232 
155.859	-0.0737	0.0254	1.0176	-1.3428	1.3428	0.4272	-0.8295	6.4215	1.2030	38.7300	22	158	-231 
155.921	-0.0732	0.0239	1.0176	-1.4038	1.3428	0.3662	-0.8295	6.4215	1.2195	38.7400	23	157	-228 
155.937	-0.0747	0.0234	1.0195	-1.4038	1.2817	0.6714	-0.8295	6.4215	1.2469	38.7200	23	157	-229 
155.937	-0.0742	0.0239	1.0195	-1.4038	1.2817	0.5493	-0.8295	6.4160	1.2689	38.7200	21	157	-230 
155.937	-0.0737	0.0239	1.0195	-1.4648	1.3428	0.5493	-0.8295	6.4160	1.2744	38.7400	19	156	-232 
155.952	-0.0732	0.0220	1.0190	-1.4648	1.3428	0.5493	-0.8350	6.4160	1.2854	38.7300	21	154	-234 
155.984	-0.0737	0.0249	1.0205	-1.3428	1.2207	0.5493	-0.8350	6.4160	1.3019	38.7200	22	154	-235 
155.999	-0.0737	0.0239	1.0195	-1.4648	1.4038	0.6104	-0.8350	6.4160	1.3239	38.7200	22	156	-234 
156.015	-0.0737	0.0244	1.0215	-1.4648	1.4648	0.5493	-0.8350	6.4160	1.3348	38.7300	22	156	-232 
156.031	-0.0728	0.0229	1.0190	-1.4038	1.2817	0.6104	-0.8405	6.4160	1.3568	38.7400	22	158	-233 
156.109	-0.0718	0.0225	1.0195	-1.4038	1.2207	0.5493	-0.8405	6.4105	1.3788	38.7100	23	156	-230 
156.109	-0.0747	0.0239	1.0181	-1.4038	1.3428	0.4272	-0.8405	6.4105	1.4008	38.7300	23	154	-229 
156.109	-0.0747	0.0234	1.0190	-1.4648	1.4648	0.3052	-0.8405	6.4105	1.4172	38.7100	22	155	-230 
156.124	-0.0742	0.0225	1.0181	-1.4038	1.4038	0.1831	-0.8459	6.4160	1.4282	38.7300	22	154	-228 
156.140	-0.0737	0.0239	1.0195	-1.3428	1.3428	0.2441	-0.8459	6.4160	1.4392	38.7300	22	155	-230 
156.156	-0.0737	0.0239	1.0195	-1.3428	1.2817	0.4883	-0.8459	6.4160	1.4557	38.7300	23	154	-231 
156.171	-0.0728	0.0234	1.0190	-1.3428	1.2817	0.6104	-0.8459	6.4105	1.4777	38.7300	23	153	-232 
156.202	-0.0737	0.0264	1.0171	-1.3428	1.4038	0.1221	-0.8459	6.4105	1.4941	38.7200	21	152	-233 
156.218	-0.0732	0.0264	1.0195	-1.2207	1.3428	1.2817	-0.8350	6.4105	1.5106	38.7200	21	156	-233 
