StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
1813.422	6.1963	4.0430	0.6262	0.0000 
1813.432	5.9930	4.0814	0.4999	0.0000 
1813.451	5.8173	4.1638	0.2472	0.0000 
1813.471	5.7953	4.2627	-0.0769	0.0000 
1813.541	5.8282	4.3231	-0.3461	0.0000 
1813.551	5.8722	4.3176	-0.4944	0.0000 
1813.551	5.8667	4.3231	-0.5713	0.0000 
1813.557	5.7733	4.4000	-0.6097	0.0000 
1813.573	5.6689	4.5374	-0.6482	0.0000 
1813.595	5.6195	4.7241	-0.7471	0.0000 
1813.618	5.5646	4.8889	-0.8789	0.0000 
1813.643	5.4602	4.9988	-1.0272	0.0000 
1813.650	5.3339	5.0702	-1.1206	0.0000 
1813.671	5.2295	5.0977	-1.1151	0.0000 
1813.690	5.1526	5.1031	-1.0217	0.0000 
1813.766	5.1361	5.1196	-0.9283	0.0000 
1813.777	5.1746	5.1691	-0.8789	0.0000 
1813.777	5.2020	5.2240	-0.8624	0.0000 
1813.777	5.2020	5.2789	-0.8240	0.0000 
1813.801	5.2405	5.3174	-0.7196	0.0000 
1813.819	5.3339	5.3064	-0.5109	0.0000 
1813.829	5.4657	5.2625	-0.2692	0.0000 
1813.849	5.5975	5.2240	-0.1044	0.0000 
1813.869	5.7019	5.1910	-0.0275	0.0000 
1813.940	5.7843	5.1471	0.0110	0.0000 
1813.951	5.8557	5.0592	0.0989	0.0000 
1813.951	5.9930	4.9384	0.2747	0.0000 
1813.957	6.1359	4.8340	0.5328	0.0000 
1813.973	6.2567	4.7021	0.7965	0.0000 
1813.995	6.3721	4.5923	1.0052	0.0000 
1814.018	6.4215	4.5593	1.1206	0.0000 
1814.028	6.3501	4.5593	1.1096	0.0000 
1814.048	6.2457	4.5209	1.1536	0.0000 
1814.067	6.1688	4.4055	1.4172	0.0000 
1814.087	6.1084	4.3011	1.7029	0.0000 
1814.175	6.0260	4.2352	1.8347	0.0000 
1814.181	5.9106	4.1913	1.8457	0.0000 
1814.181	5.7953	4.1583	1.8347	0.0000 
1814.181	5.6909	4.1034	1.9006	0.0000 
1814.188	5.6360	4.0430	2.0215	0.0000 
1814.207	5.6360	4.0045	2.1368	0.0000 
1814.229	5.6470	3.9825	2.1918	0.0000 
1814.252	5.6525	3.9990	2.1753	0.0000 
1814.273	5.6415	4.0430	2.1149	0.0000 
1814.351	5.6360	4.1254	2.0490	0.0000 
1814.362	5.6525	4.2023	1.9995	0.0000 
1814.362	5.6799	4.2737	1.9501	0.0000 
1814.362	5.6964	4.3341	1.8732	0.0000 
1814.369	5.7513	4.3616	1.7798	0.0000 
1814.386	5.8337	4.3451	1.6699	0.0000 
1814.406	5.9601	4.2902	1.5216	0.0000 
1814.428	6.1084	4.2297	1.3623	0.0000 
1814.449	6.2787	4.1968	1.1865	0.0000 
1814.472	6.4545	4.1968	1.0437	0.0000 
1814.493	6.6138	4.1858	0.9503	0.0000 
1814.516	6.7786	4.1418	0.8514	0.0000 
1814.593	6.9049	4.0869	0.6921	0.0000 
1814.607	7.0038	3.9935	0.5109	0.0000 
1814.607	7.0752	3.9001	0.3680	0.0000 
1814.607	7.1631	3.8452	0.2747	0.0000 
1814.613	7.1136	3.8013	0.2362	0.0000 
1814.626	6.9269	3.8013	0.1318	0.0000 
1814.651	6.7676	3.9001	-0.0879	0.0000 
1814.670	6.7072	3.9825	-0.2911	0.0000 
1814.693	6.6907	3.9990	-0.3735	0.0000 
1814.769	6.6577	4.0045	-0.3516	0.0000 
1814.781	6.5369	4.0540	-0.2692	0.0000 
1814.781	6.3501	4.1418	-0.1703	0.0000 
1814.782	6.1963	4.2517	-0.1099	0.0000 
1814.788	6.0699	4.3506	-0.1099	0.0000 
1814.804	5.9271	4.4275	-0.1703	0.0000 
1814.824	5.7788	4.4604	-0.2087	0.0000 
1814.849	5.5975	4.4440	-0.1758	0.0000 
1814.870	5.4327	4.4000	-0.0879	0.0000 
1814.893	5.3284	4.3561	0.0000	0.0000 
1814.903	5.2734	4.3066	0.0769	0.0000 
1814.923	5.2130	4.2572	0.1263	0.0000 
1815.003	5.1141	4.2242	0.1593	0.0000 
1815.010	5.0372	4.2352	0.2417	0.0000 
1815.010	5.0317	4.2297	0.4120	0.0000 
1815.010	5.1416	4.1968	0.6812	0.0000 
1815.022	5.2899	4.1364	0.9503	0.0000 
1815.042	5.4053	4.1034	1.1041	0.0000 
1815.062	5.4657	4.1364	1.1700	0.0000 
1815.082	5.5042	4.1858	1.1975	0.0000 
1815.102	5.6689	4.1528	1.3458	0.0000 
1815.177	5.8942	4.1144	1.6260	0.0000 
1815.189	6.1523	4.1528	1.9061	0.0000 
1815.189	6.3776	4.2242	2.1423	0.0000 
1815.189	6.4435	4.2957	2.2961	0.0000 
1815.209	6.3831	4.4110	2.3016	0.0000 
1815.221	6.3885	4.5044	2.4005	0.0000 
1815.241	6.4709	4.4495	2.7466	0.0000 
1815.261	6.5204	4.3671	3.0432	0.0000 
1815.280	6.4600	4.3506	3.1146	0.0000 
1815.300	6.3007	4.3726	3.0377	0.0000 
1815.321	6.1139	4.3945	2.9114	0.0000 
1815.401	5.9656	4.3726	2.8564	0.0000 
1815.412	5.8557	4.3341	2.8674	0.0000 
1815.412	5.7898	4.3231	2.8510	0.0000 
1815.412	5.6854	4.3616	2.8015	0.0000 
1815.420	5.5481	4.4714	2.6807	0.0000 
1815.440	5.4272	4.5978	2.5214	0.0000 
1815.459	5.3284	4.6912	2.3621	0.0000 
1815.480	5.2515	4.7845	2.1698	0.0000 
1815.501	5.2075	4.8724	1.9336	0.0000 
1815.578	5.1471	4.9438	1.6974	0.0000 
1815.590	5.0922	4.9768	1.4282	0.0000 
1815.590	5.0647	4.9768	1.1206	0.0000 
1815.590	5.0757	4.9384	0.8020	0.0000 
1815.600	5.1141	4.8834	0.4559	0.0000 
1815.619	5.1855	4.8505	0.0659	0.0000 
1815.639	5.2954	4.8395	-0.3296	0.0000 
1815.659	5.3888	4.8120	-0.7031	0.0000 
1815.679	5.4657	4.7186	-1.0602	0.0000 
1815.700	5.6140	4.5648	-1.3953	0.0000 
1815.720	5.7513	4.3671	-1.7303	0.0000 
1815.810	5.8832	4.1583	-2.0160	0.0000 
1815.816	6.0260	4.0045	-2.2302	0.0000 
1815.816	6.0919	3.9056	-2.4115	0.0000 
1815.816	5.9821	3.8452	-2.6367	0.0000 
1815.823	5.8667	3.8342	-2.9388	0.0000 
1815.842	5.8612	3.8342	-3.2904	0.0000 
1815.865	5.9106	3.7958	-3.5706	0.0000 
1815.887	5.9821	3.7354	-3.7463	0.0000 
1815.908	6.0480	3.6804	-3.7848	0.0000 
1815.986	6.0425	3.6584	-3.7793	0.0000 
1815.998	5.9930	3.7024	-3.8342	0.0000 
1815.999	5.9711	3.7958	-3.9771	0.0000 
1815.999	5.9161	3.8672	-4.1583	0.0000 
1816.005	5.8282	3.9221	-4.3396	0.0000 
1816.018	5.7404	3.9221	-4.4165	0.0000 
1816.040	5.6580	3.8947	-4.4000	0.0000 
1816.066	5.5920	3.8727	-4.3011	0.0000 
1816.086	5.5701	3.8562	-4.1913	0.0000 
1816.096	5.5756	3.8617	-4.0869	0.0000 
1816.117	5.5536	3.9056	-4.0210	0.0000 
1816.136	5.4712	3.9716	-3.9606	0.0000 
1816.225	5.3723	4.0375	-3.8617	0.0000 
1816.231	5.3394	4.0759	-3.6749	0.0000 
1816.231	5.3778	4.0594	-3.3728	0.0000 
1816.231	5.4712	4.0265	-3.0762	0.0000 
1816.237	5.5811	3.9935	-2.8400	0.0000 
1816.258	5.7019	3.9716	-2.6367	0.0000 
1816.280	5.8282	3.8947	-2.3566	0.0000 
1816.302	6.0699	3.7793	-1.9226	0.0000 
1816.323	6.3501	3.6639	-1.4227	0.0000 
1816.399	6.6577	3.5870	-0.9888	0.0000 
1816.410	6.9269	3.7189	-0.7800	0.0000 
1816.410	6.9873	3.9606	-0.7581	0.0000 
1816.410	6.8225	4.2133	-0.8954	0.0000 
1816.416	6.6797	4.3561	-0.8734	0.0000 
1816.434	6.6907	4.3341	-0.5219	0.0000 
1816.454	6.7566	4.2297	-0.1044	0.0000 
1816.477	6.7896	4.1199	0.1373	0.0000 
1816.498	6.7181	4.0869	0.2307	0.0000 
1816.576	6.5753	4.1034	0.2582	0.0000 
1816.588	6.4600	4.1034	0.3296	0.0000 
1816.588	6.4270	4.0924	0.4120	0.0000 
1816.589	6.4105	4.1254	0.4559	0.0000 
1816.595	6.3940	4.2352	0.4395	0.0000 
1816.613	6.3776	4.3890	0.3735	0.0000 
1816.633	6.3611	4.5374	0.2911	0.0000 
1816.653	6.3281	4.6637	0.1758	0.0000 
1816.673	6.3062	4.7736	0.0604	0.0000 
1816.695	6.2787	4.8450	-0.0275	0.0000 
1816.717	6.2347	4.8834	-0.1318	0.0000 
1816.806	6.1853	4.9164	-0.3131	0.0000 
1816.812	6.1688	4.9329	-0.5603	0.0000 
1816.813	6.2292	4.9054	-0.8295	0.0000 
1816.813	6.3501	4.8560	-1.0822	0.0000 
1816.813	6.4764	4.7736	-1.2909	0.0000 
1816.838	6.5753	4.7076	-1.4886	0.0000 
1816.860	6.6577	4.6857	-1.6919	0.0000 
1816.872	6.7126	4.6527	-1.8677	0.0000 
1816.891	6.7676	4.6088	-2.0819	0.0000 
1816.911	6.8280	4.5703	-2.3621	0.0000 
1816.984	6.8060	4.5099	-2.6917	0.0000 
1816.996	6.7676	4.4385	-2.9993	0.0000 
1816.996	6.7950	4.3835	-3.2300	0.0000 
1817.003	6.8994	4.3176	-3.3234	0.0000 
1817.019	6.9324	4.2188	-3.4003	0.0000 
1817.039	6.8170	4.1309	-3.6145	0.0000 
1817.063	6.6907	4.1418	-3.9551	0.0000 
1817.071	6.6797	4.1913	-4.2792	0.0000 
1817.091	6.7676	4.1748	-4.4440	0.0000 
1817.111	6.8555	4.1364	-4.4989	0.0000 
1817.130	6.8884	4.1583	-4.5264	0.0000 
1817.214	6.8170	4.2407	-4.5374	0.0000 
1817.221	6.7126	4.3726	-4.5758	0.0000 
1817.221	6.6193	4.4879	-4.6417	0.0000 
1817.221	6.5259	4.5648	-4.6802	0.0000 
1817.230	6.4215	4.5923	-4.6582	0.0000 
1817.250	6.2842	4.5923	-4.5868	0.0000 
1817.272	6.1414	4.5868	-4.4879	0.0000 
1817.290	6.0205	4.5923	-4.3781	0.0000 
1817.313	5.9326	4.6088	-4.2737	0.0000 
1817.393	5.8557	4.6362	-4.1254	0.0000 
1817.404	5.7898	4.6692	-3.9056	0.0000 
1817.405	5.7129	4.7076	-3.5925	0.0000 
1817.405	5.6854	4.7681	-3.2410	0.0000 
1817.411	5.7129	4.8340	-2.8674	0.0000 
1817.428	5.7623	4.8999	-2.5323	0.0000 
1817.449	5.8282	4.9713	-2.2577	0.0000 
1817.470	5.8942	5.0592	-2.0050	0.0000 
1817.492	5.9930	5.1306	-1.7523	0.0000 
1817.519	6.1908	5.1691	-1.4008	0.0000 
1817.528	6.4105	5.2075	-0.9668	0.0000 
1817.548	6.5973	5.2570	-0.5823	0.0000 
1817.629	6.6962	5.3943	-0.3461	0.0000 
1817.635	6.6302	5.6030	-0.2966	0.0000 
1817.635	6.5149	5.7843	-0.2582	0.0000 
1817.635	6.4764	5.8337	-0.0165	0.0000 
1817.647	6.5369	5.7513	0.3625	0.0000 
1817.667	6.5698	5.6360	0.6372	0.0000 
1817.687	6.5424	5.5481	0.7196	0.0000 
1817.707	6.4600	5.5042	0.6976	0.0000 
1817.727	6.3776	5.4382	0.7031	0.0000 
1817.807	6.3556	5.3229	0.7800	0.0000 
1817.818	6.3831	5.1965	0.8514	0.0000 
1817.819	6.3995	5.1031	0.8569	0.0000 
1817.819	6.3995	5.0647	0.7910	0.0000 
1817.826	6.4215	5.0427	0.7361	0.0000 
1817.846	6.4435	5.0153	0.6866	0.0000 
1817.867	6.4270	5.0098	0.6262	0.0000 
1817.886	6.3940	5.0372	0.5383	0.0000 
1817.906	6.3666	5.0482	0.4724	0.0000 
1817.928	6.3007	5.0262	0.4120	0.0000 
1817.952	6.2292	5.0153	0.2802	0.0000 
1818.043	6.1853	5.0098	0.0934	0.0000 
1818.049	6.1908	4.9713	-0.0824	0.0000 
1818.049	6.2292	4.9219	-0.2417	0.0000 
1818.049	6.2897	4.8944	-0.4175	0.0000 
1818.049	6.3776	4.9109	-0.5933	0.0000 
1818.077	6.4655	4.9274	-0.7196	0.0000 
1818.084	6.5204	4.8999	-0.8075	0.0000 
1818.104	6.6028	4.8010	-0.9174	0.0000 
1818.124	6.7017	4.6747	-1.0602	0.0000 
1818.144	6.7786	4.5538	-1.2030	0.0000 
1818.219	6.8994	4.4550	-1.2305	0.0000 
1818.229	6.9379	4.3835	-1.1646	0.0000 
1818.230	6.8170	4.3286	-1.1206	0.0000 
1818.230	6.6742	4.3835	-1.2140	0.0000 
1818.252	6.6028	4.4659	-1.3623	0.0000 
1818.275	6.6028	4.4879	-1.4337	0.0000 
1818.283	6.6248	4.4714	-1.4227	0.0000 
1818.303	6.5863	4.4659	-1.3239	0.0000 
1818.323	6.4929	4.5044	-1.1920	0.0000 
1818.343	6.4105	4.5978	-1.0876	0.0000 
1818.363	6.3556	4.7076	-1.0382	0.0000 
1818.453	6.3007	4.8010	-1.0547	0.0000 
1818.460	6.2018	4.8669	-1.0602	0.0000 
1818.460	6.1029	4.9054	-0.9943	0.0000 
1818.460	6.0150	4.9109	-0.8350	0.0000 
1818.466	5.9216	4.8999	-0.6097	0.0000 
1818.487	5.8392	4.9054	-0.4065	0.0000 
1818.511	5.7678	4.9493	-0.2307	0.0000 
1818.529	5.6909	5.0208	-0.0549	0.0000 
1818.554	5.6195	5.1031	0.1538	0.0000 
1818.636	5.5865	5.1855	0.4230	0.0000 
1818.646	5.5865	5.2625	0.7471	0.0000 
1818.646	5.6030	5.3339	1.0712	0.0000 
1818.647	5.6085	5.4108	1.3568	0.0000 
1818.647	5.5811	5.4822	1.6205	0.0000 
1818.668	5.5426	5.5206	1.8622	0.0000 
1818.690	5.5920	5.5536	2.1204	0.0000 
1818.702	5.6250	5.6250	2.3785	0.0000 
1818.721	5.6580	5.7074	2.6257	0.0000 
1818.742	5.7129	5.7678	2.8949	0.0000 
1818.841	5.7404	5.7898	3.1696	0.0000 
1818.859	5.6854	5.8228	3.3783	0.0000 
1818.860	5.6525	5.8667	3.5870	0.0000 
1818.860	5.6415	5.9052	3.8287	0.0000 
1818.861	5.6085	5.9326	4.0320	0.0000 
1818.883	5.5316	5.9546	4.1089	0.0000 
1818.904	5.4547	5.9656	4.1199	0.0000 
1818.927	5.3888	5.9271	4.0979	0.0000 
1818.953	5.3558	5.8557	4.1089	0.0000 
1818.975	5.3174	5.7843	4.1748	0.0000 
1818.994	5.2844	5.7458	4.2847	0.0000 
1818.995	5.2570	5.7184	4.4659	0.0000 
1819.001	5.2295	5.7074	4.6472	0.0000 
1819.134	5.1855	5.7294	4.7516	0.0000 
1819.153	5.1581	5.7788	4.8010	0.0000 
1819.154	5.1196	5.8337	4.8395	0.0000 
1819.155	5.0647	5.8942	4.8834	0.0000 
1819.155	5.0098	5.9711	4.9164	0.0000 
1819.155	4.9603	6.0370	4.9603	0.0000 
1819.155	4.9548	6.1139	4.9658	0.0000 
1819.176	4.9933	6.1853	4.9219	0.0000 
1819.195	5.0427	6.2402	4.8230	0.0000 
1819.301	5.0812	6.2787	4.6802	0.0000 
1819.319	5.1801	6.3226	4.5319	0.0000 
1819.319	5.3119	6.3501	4.4275	0.0000 
1819.319	5.4657	6.3666	4.3616	0.0000 
1819.319	5.6195	6.3446	4.2902	0.0000 
1819.320	5.7678	6.2622	4.2078	0.0000 
1819.340	5.8942	6.1523	4.0869	0.0000 
1819.346	5.9601	6.0425	3.9331	0.0000 
1819.372	6.0150	5.9381	3.8452	0.0000 
1819.388	6.1414	5.8502	3.8617	0.0000 
1819.411	6.2402	5.7513	3.9441	0.0000 
1819.435	6.2457	5.6635	3.9661	0.0000 
1819.537	6.1853	5.6525	3.8397	0.0000 
1819.555	6.1798	5.6525	3.7024	0.0000 
1819.556	6.2622	5.6305	3.6530	0.0000 
1819.556	6.3501	5.5811	3.7134	0.0000 
1819.557	6.4050	5.5646	3.8562	0.0000 
1819.557	6.3721	5.6085	3.9880	0.0000 
1819.578	6.2952	5.7184	4.0540	0.0000 
1819.684	6.2292	5.8447	4.0540	0.0000 
1819.703	6.1578	5.9216	4.0485	0.0000 
1819.703	6.0535	5.9491	4.0485	0.0000 
1819.703	5.9381	5.9271	4.1144	0.0000 
1819.704	5.8282	5.8887	4.2352	0.0000 
1819.704	5.7568	5.8502	4.3945	0.0000 
1819.725	5.7404	5.8337	4.5538	0.0000 
1819.746	5.7458	5.8337	4.6857	0.0000 
1819.753	5.7074	5.8337	4.8065	0.0000 
1819.774	5.6305	5.8282	4.9933	0.0000 
1819.793	5.5701	5.8228	5.2570	0.0000 
1819.812	5.6140	5.7843	5.6470	0.0000 
1819.919	5.7184	5.7184	6.0864	0.0000 
1819.936	5.7898	5.6744	6.4380	0.0000 
1819.936	5.8337	5.6909	6.6577	0.0000 
1819.937	5.8392	5.7404	6.8170	0.0000 
1819.937	5.9052	5.7129	7.0532	0.0000 
1819.937	6.0864	5.6085	7.4652	0.0000 
1819.956	6.2402	5.4822	7.9047	0.0000 
1819.979	6.4325	5.3668	8.3057	0.0000 
1820.084	6.5698	5.3339	8.6023	0.0000 
1820.101	6.5204	5.3723	8.7396	0.0000 
1820.102	6.3721	5.4218	8.7561	0.0000 
1820.102	6.2677	5.3998	8.8934	0.0000 
1820.103	6.2622	5.2734	9.2120	0.0000 
1820.103	6.2677	5.1251	9.5197	0.0000 
1820.123	6.2183	5.0153	9.6735	0.0000 
1820.145	6.1359	4.9603	9.7119	0.0000 
1820.151	6.0425	4.9329	9.7284	0.0000 
1820.169	5.9875	4.8724	9.7833	0.0000 
1820.190	5.9326	4.7955	9.8492	0.0000 
1820.298	5.8777	4.7296	9.8932	0.0000 
1820.316	5.8447	4.6802	9.9207	0.0000 
1820.316	5.8392	4.6802	9.9426	0.0000 
1820.317	5.8612	4.7186	9.9207	0.0000 
1820.317	5.9052	4.7900	9.8602	0.0000 
1820.317	5.9216	4.8669	9.7833	0.0000 
1820.337	5.9271	4.9274	9.7229	0.0000 
1820.357	5.9326	4.9878	9.6570	0.0000 
1820.366	5.9491	5.0482	9.5526	0.0000 
1820.384	5.9766	5.0812	9.3878	0.0000 
1820.406	6.0315	5.0922	9.1791	0.0000 
1820.512	6.1029	5.0702	8.9648	0.0000 
1820.529	6.1743	5.0208	8.7561	0.0000 
1820.529	6.2732	4.9658	8.5583	0.0000 
1820.529	6.3940	4.9054	8.3771	0.0000 
1820.529	6.4819	4.7845	8.1958	0.0000 
1820.529	6.6028	4.5868	7.9706	0.0000 
1820.536	6.7621	4.4000	7.6520	0.0000 
1820.559	6.8610	4.2023	7.3059	0.0000 
1820.583	6.9818	4.0100	7.0697	0.0000 
1820.591	7.1686	3.8342	6.9983	0.0000 
1820.621	7.2400	3.6255	7.0203	0.0000 
1820.644	7.1686	3.4552	6.9818	0.0000 
1820.747	7.0862	3.4222	6.8610	0.0000 
1820.763	7.0477	3.4662	6.7401	0.0000 
1820.763	7.0752	3.5101	6.6742	0.0000 
1820.764	7.0972	3.5651	6.6632	0.0000 
1820.764	7.0477	3.6475	6.6962	0.0000 
1820.764	6.9159	3.7738	6.7346	0.0000 
1820.785	6.7731	3.9771	6.7731	0.0000 
1820.915	6.6962	4.1803	6.8225	0.0000 
1820.921	6.6522	4.3231	6.9104	0.0000 
1820.921	6.5753	4.4440	6.9818	0.0000 
1820.922	6.4490	4.5428	7.0752	0.0000 
1820.922	6.3116	4.6362	7.1851	0.0000 
1820.922	6.2018	4.7186	7.3444	0.0000 
1820.922	6.1249	4.7900	7.5146	0.0000 
1820.929	6.0645	4.8834	7.6410	0.0000 
1820.958	5.9711	4.9988	7.7509	0.0000 
1820.985	5.8777	5.1196	7.9102	0.0000 
1820.991	5.8502	5.2350	8.1409	0.0000 
1821.010	5.9106	5.3119	8.4650	0.0000 
1821.028	6.0095	5.3448	8.8055	0.0000 
1821.146	6.1139	5.3943	9.0747	0.0000 
1821.152	6.1523	5.4437	9.2780	0.0000 
1821.152	6.2073	5.4712	9.4482	0.0000 
1821.152	6.3226	5.4822	9.7064	0.0000 
1821.153	6.4215	5.4712	10.0195	0.0000 
1821.153	6.5588	5.4932	10.2887	0.0000 
1821.169	6.6248	5.5536	10.4590	0.0000 
1821.188	6.5698	5.6195	10.5469	0.0000 
1821.302	6.5149	5.6580	10.6677	0.0000 
1821.308	6.4984	5.6085	10.9698	0.0000 
1821.308	6.5259	5.5261	11.3159	0.0000 
1821.308	6.5369	5.4822	11.5027	0.0000 
1821.308	6.4764	5.4547	11.5356	0.0000 
1821.308	6.3611	5.4272	11.4917	0.0000 
1821.340	6.2677	5.3833	11.4752	0.0000 
1821.361	6.2183	5.3064	11.5192	0.0000 
1821.368	6.1853	5.2405	11.5796	0.0000 
1821.387	6.1359	5.2075	11.6125	0.0000 
1821.409	6.0535	5.2130	11.5851	0.0000 
1821.536	5.9491	5.2570	11.4587	0.0000 
1821.542	5.8667	5.3009	11.3159	0.0000 
1821.542	5.8337	5.3503	11.1786	0.0000 
1821.542	5.8392	5.4108	11.0248	0.0000 
1821.542	5.8447	5.4822	10.8215	0.0000 
1821.542	5.8337	5.5536	10.5524	0.0000 
1821.548	5.8228	5.6085	10.2283	0.0000 
1821.574	5.8173	5.6250	9.8547	0.0000 
1821.596	5.8667	5.6085	9.4482	0.0000 
1821.700	5.9766	5.5701	9.0417	0.0000 
1821.716	6.0809	5.5206	8.6792	0.0000 
1821.716	6.1578	5.4657	8.3826	0.0000 
1821.716	6.2292	5.3394	8.1409	0.0000 
1821.716	6.3721	5.1361	7.9266	0.0000 
1821.716	6.5204	4.8999	7.6904	0.0000 
1821.738	6.6522	4.6362	7.4872	0.0000 
1821.761	6.8115	4.4604	7.3828	0.0000 
1821.768	6.7950	4.3671	7.3224	0.0000 
1821.787	6.6193	4.2847	7.2620	0.0000 
1821.806	6.4545	4.2462	7.1411	0.0000 
1821.933	6.3995	4.2352	6.9818	0.0000 
1821.939	6.3885	4.2352	6.8335	0.0000 
1821.939	6.3831	4.1968	6.7456	0.0000 
1821.939	6.2952	4.1693	6.6962	0.0000 
1821.939	6.1469	4.1858	6.7126	0.0000 
1821.940	6.0260	4.2407	6.7566	0.0000 
1821.946	5.9821	4.3011	6.8225	0.0000 
1821.972	5.9326	4.3176	6.8774	0.0000 
1821.995	5.8228	4.3176	6.8884	0.0000 
1822.017	5.6744	4.2682	6.9434	0.0000 
1822.039	5.5591	4.1638	7.0862	0.0000 
1822.063	5.5151	4.0155	7.3114	0.0000 
1822.186	5.5042	3.8782	7.5476	0.0000 
1822.205	5.4987	3.7958	7.7289	0.0000 
1822.205	5.4657	3.7518	7.9321	0.0000 
1822.205	5.4437	3.7354	8.2013	0.0000 
1822.206	5.4877	3.7079	8.5638	0.0000 
1822.206	5.5701	3.6749	8.9429	0.0000 
1822.206	5.6195	3.6530	9.2505	0.0000 
1822.223	5.6360	3.6804	9.4482	0.0000 
1822.230	5.6635	3.7189	9.6021	0.0000 
1822.245	5.7733	3.7299	9.7943	0.0000 
1822.268	5.9601	3.7024	10.1074	0.0000 
1822.390	6.1578	3.6914	10.5084	0.0000 
1822.396	6.3391	3.6969	10.8820	0.0000 
1822.396	6.5039	3.7848	11.1676	0.0000 
1822.397	6.5808	3.8892	11.4038	0.0000 
1822.397	6.5753	3.9935	11.5906	0.0000 
1822.398	6.5643	4.0540	11.8597	0.0000 
1822.405	6.5533	4.0649	12.2498	0.0000 
1822.432	6.5479	4.0704	12.6123	0.0000 
1822.440	6.5259	4.0924	12.8210	0.0000 
1822.591	6.4709	4.1089	12.9034	0.0000 
1822.607	6.3721	4.1309	12.9529	0.0000 
1822.607	6.2952	4.1309	13.0518	0.0000 
1822.607	6.2457	4.0924	13.2275	0.0000 
1822.607	6.1908	4.0375	13.3923	0.0000 
1822.607	6.1359	4.0155	13.4857	0.0000 
1822.607	6.0974	4.0265	13.5077	0.0000 
1822.607	6.0699	4.0375	13.5132	0.0000 
1822.635	6.0590	4.0594	13.4967	0.0000 
1822.642	6.0699	4.1089	13.4583	0.0000 
1822.668	6.0699	4.1693	13.3978	0.0000 
1822.685	6.0754	4.2023	13.3209	0.0000 
1822.806	6.1029	4.2023	13.2440	0.0000 
1822.812	6.1304	4.1528	13.1342	0.0000 
1822.813	6.1798	4.0924	12.9858	0.0000 
1822.813	6.2897	4.0155	12.8101	0.0000 
1822.813	6.4490	3.9221	12.6453	0.0000 
1822.813	6.6467	3.8617	12.4915	0.0000 
1822.819	6.8445	3.8123	12.3541	0.0000 
1822.845	7.0148	3.7518	12.2278	0.0000 
1822.966	7.2015	3.6969	12.0850	0.0000 
1822.972	7.3169	3.6694	11.8872	0.0000 
1822.972	7.4048	3.6310	11.7334	0.0000 
1822.972	7.5201	3.5980	11.7059	0.0000 
1822.973	7.6135	3.5596	11.7609	0.0000 
1822.973	7.5916	3.4882	11.7938	0.0000 
1822.979	7.4982	3.4387	11.7499	0.0000 
1823.004	7.4213	3.4387	11.6565	0.0000 
1823.027	7.4487	3.4552	11.5851	0.0000 
1823.127	7.5256	3.4497	11.5851	0.0000 
1823.146	7.5531	3.4607	11.6400	0.0000 
1823.147	7.4872	3.5376	11.7004	0.0000 
1823.148	7.3883	3.6639	11.7499	0.0000 
1823.148	7.3444	3.7793	11.8158	0.0000 
1823.168	7.3389	3.8397	11.8762	0.0000 
1823.189	7.3224	3.8562	11.9202	0.0000 
1823.210	7.2455	3.8232	11.9861	0.0000 
1823.234	7.1356	3.7683	12.1179	0.0000 
1823.234	7.0422	3.7079	12.3322	0.0000 
1823.355	6.9818	3.6639	12.5464	0.0000 
1823.361	6.9269	3.6475	12.7112	0.0000 
1823.361	6.8555	3.6475	12.8705	0.0000 
1823.361	6.8060	3.6584	13.1012	0.0000 
1823.361	6.7950	3.6694	13.4143	0.0000 
1823.362	6.8170	3.6749	13.7933	0.0000 
1823.362	6.8665	3.6914	14.1559	0.0000 
1823.375	6.9269	3.7299	14.4635	0.0000 
1823.396	6.9983	3.7793	14.7327	0.0000 
1823.418	7.0313	3.8342	14.9689	0.0000 
1823.440	7.0807	3.8727	15.2271	0.0000 
1823.466	7.1466	3.9441	15.5402	0.0000 
1823.488	7.1796	4.0210	15.8917	0.0000 
1823.591	7.2400	4.0869	16.2213	0.0000 
1823.607	7.2784	4.1638	16.4795	0.0000 
1823.607	7.2070	4.2352	16.6553	0.0000 
1823.608	7.0917	4.2737	16.8036	0.0000 
1823.608	6.9818	4.2133	17.1112	0.0000 
1823.609	6.9269	4.1254	17.5177	0.0000 
1823.631	6.8774	4.0814	17.8418	0.0000 
1823.652	6.8060	4.1034	17.9681	0.0000 
1823.754	6.6907	4.1528	17.9462	0.0000 
1823.770	6.5424	4.1858	17.8967	0.0000 
1823.771	6.4160	4.1858	17.8638	0.0000 
1823.771	6.3007	4.1638	17.8583	0.0000 
1823.772	6.1469	4.1309	17.8418	0.0000 
1823.772	5.9766	4.1089	17.7869	0.0000 
1823.790	5.8173	4.1089	17.6550	0.0000 
1823.800	5.6360	4.1254	17.4628	0.0000 
1823.814	5.4822	4.1693	17.2540	0.0000 
1823.835	5.3723	4.2133	17.0673	0.0000 
1823.866	5.3009	4.2627	16.8970	0.0000 
1823.967	5.2295	4.3231	16.6772	0.0000 
1823.985	5.1471	4.4165	16.3586	0.0000 
1823.985	5.0427	4.5374	15.9467	0.0000 
1823.985	4.9493	4.6637	15.4852	0.0000 
