StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
1990.574	7.8333	19.5667	1.9116	0.0000 
1990.639	7.9871	19.5282	2.2137	0.0000 
1990.649	8.1244	19.5227	2.4664	0.0000 
1990.649	8.2947	19.5667	2.6532	0.0000 
1990.655	8.3826	19.6326	2.7905	0.0000 
1990.670	8.4045	19.6655	2.8949	0.0000 
1990.692	8.3826	19.6600	3.0157	0.0000 
1990.714	8.4155	19.6216	3.2794	0.0000 
1990.736	8.4979	19.6051	3.5925	0.0000 
1990.747	8.5254	19.6765	3.7628	0.0000 
1990.766	8.4430	19.7809	3.7299	0.0000 
1990.786	8.2178	19.8413	3.6145	0.0000 
1990.859	7.9706	19.8688	3.5156	0.0000 
1990.865	7.8113	19.8578	3.5046	0.0000 
1990.865	7.7124	19.8358	3.5266	0.0000 
1990.871	7.6190	19.8358	3.5101	0.0000 
1990.890	7.5037	19.8578	3.4662	0.0000 
1990.915	7.4048	19.8907	3.4058	0.0000 
1990.926	7.3444	19.9402	3.3618	0.0000 
1990.945	7.3663	20.0336	3.2959	0.0000 
1990.965	7.3718	20.1489	3.1970	0.0000 
1990.984	7.2949	20.3027	3.0103	0.0000 
1991.004	7.1796	20.4456	2.7686	0.0000 
1991.082	7.0642	20.5444	2.5214	0.0000 
1991.089	6.9928	20.5994	2.2961	0.0000 
1991.089	6.9763	20.6378	2.0380	0.0000 
1991.089	6.9873	20.6598	1.7249	0.0000 
1991.113	6.9928	20.6488	1.4337	0.0000 
1991.123	7.0532	20.6433	1.1975	0.0000 
1991.144	7.1576	20.6323	0.9943	0.0000 
1991.164	7.3004	20.5829	0.7635	0.0000 
1991.184	7.4762	20.4730	0.4834	0.0000 
1991.204	7.6080	20.3137	0.1483	0.0000 
1991.224	7.6740	20.0885	-0.1318	0.0000 
1991.308	7.7563	19.8468	-0.3131	0.0000 
1991.314	7.8992	19.6710	-0.3680	0.0000 
1991.314	7.9816	19.5447	-0.4175	0.0000 
1991.314	7.9102	19.5007	-0.6207	0.0000 
1991.323	7.8003	19.5007	-0.9229	0.0000 
1991.343	7.7618	19.4733	-1.2415	0.0000 
1991.364	7.8442	19.3909	-1.4502	0.0000 
1991.383	7.9926	19.2480	-1.4886	0.0000 
1991.404	8.1134	19.0997	-1.4502	0.0000 
1991.471	8.1024	19.0228	-1.4667	0.0000 
1991.481	7.9980	19.0338	-1.5656	0.0000 
1991.482	7.8607	19.0942	-1.7358	0.0000 
1991.489	7.6904	19.1602	-1.9391	0.0000 
1991.502	7.4982	19.1931	-2.1204	0.0000 
1991.525	7.3389	19.2041	-2.2412	0.0000 
1991.548	7.2070	19.1492	-2.2797	0.0000 
1991.569	7.0917	19.0778	-2.2961	0.0000 
1991.581	6.9818	19.0448	-2.3511	0.0000 
1991.601	6.8335	19.0173	-2.3730	0.0000 
1991.621	6.6907	18.9954	-2.2687	0.0000 
1991.692	6.6248	19.0063	-2.0490	0.0000 
1991.698	6.6577	19.0558	-1.7468	0.0000 
1991.698	6.7731	19.1327	-1.4447	0.0000 
1991.704	6.9543	19.2041	-1.1536	0.0000 
1991.723	7.1191	19.2810	-0.9119	0.0000 
1991.745	7.2620	19.3469	-0.6866	0.0000 
1991.767	7.4817	19.3414	-0.3571	0.0000 
1991.781	7.7838	19.2975	0.0824	0.0000 
1991.858	8.0969	19.2316	0.5273	0.0000 
1991.868	8.4100	19.2261	0.8899	0.0000 
1991.868	8.6133	19.3744	1.1206	0.0000 
1991.868	8.7177	19.5502	1.2689	0.0000 
1991.880	8.7726	19.6326	1.4502	0.0000 
1991.900	8.8550	19.6216	1.7853	0.0000 
1991.919	8.9264	19.6106	2.1533	0.0000 
1991.939	8.8934	19.6600	2.3401	0.0000 
1991.959	8.7451	19.7150	2.3181	0.0000 
1991.979	8.4814	19.7479	2.1918	0.0000 
1991.999	8.2343	19.7314	2.1094	0.0000 
1992.082	8.1024	19.6545	2.1313	0.0000 
1992.088	7.9871	19.5612	2.1533	0.0000 
1992.088	7.8717	19.5282	2.0764	0.0000 
1992.088	7.7344	19.5557	1.8842	0.0000 
1992.099	7.5806	19.6051	1.6260	0.0000 
1992.118	7.4872	19.6600	1.3623	0.0000 
1992.138	7.4542	19.6930	1.1426	0.0000 
1992.158	7.3828	19.7150	0.9119	0.0000 
1992.179	7.2894	19.7589	0.6482	0.0000 
1992.199	7.2015	19.7864	0.3955	0.0000 
1992.223	7.1356	19.7809	0.1428	0.0000 
1992.305	7.0752	19.7314	-0.1538	0.0000 
1992.311	7.0642	19.6545	-0.4779	0.0000 
1992.311	7.1246	19.5227	-0.7306	0.0000 
1992.312	7.2400	19.3744	-0.9174	0.0000 
1992.318	7.4048	19.2426	-1.0876	0.0000 
1992.337	7.5696	19.1492	-1.2799	0.0000 
1992.357	7.7014	19.0393	-1.5106	0.0000 
1992.381	7.7893	18.9349	-1.8182	0.0000 
1992.401	7.8003	18.8361	-2.2028	0.0000 
1992.466	7.8882	18.6932	-2.4884	0.0000 
1992.475	8.0640	18.5724	-2.6093	0.0000 
1992.476	8.1683	18.5449	-2.7136	0.0000 
1992.488	8.1244	18.6383	-2.9498	0.0000 
1992.505	7.8992	18.7701	-3.3124	0.0000 
1992.522	7.7124	18.8416	-3.6969	0.0000 
1992.543	7.6520	18.7976	-3.9990	0.0000 
1992.556	7.6575	18.6823	-4.2297	0.0000 
1992.575	7.6410	18.5229	-4.3781	0.0000 
1992.602	7.6190	18.4241	-4.4385	0.0000 
1992.616	7.5641	18.4021	-4.4440	0.0000 
1992.689	7.4762	18.4351	-4.4385	0.0000 
1992.695	7.3718	18.4845	-4.5099	0.0000 
1992.695	7.2180	18.5010	-4.6527	0.0000 
1992.701	7.0148	18.5175	-4.8615	0.0000 
1992.719	6.8335	18.5010	-5.0153	0.0000 
1992.742	6.7236	18.4351	-5.0372	0.0000 
1992.763	6.6687	18.3362	-4.9548	0.0000 
1992.776	6.6632	18.2593	-4.8285	0.0000 
1992.795	6.6467	18.1934	-4.7296	0.0000 
1992.814	6.5863	18.1659	-4.6857	0.0000 
1992.834	6.5259	18.1549	-4.6582	0.0000 
1992.910	6.5039	18.1384	-4.5813	0.0000 
1992.916	6.4984	18.1055	-4.4769	0.0000 
1992.916	6.4709	18.0341	-4.3671	0.0000 
1992.916	6.4490	17.9626	-4.2847	0.0000 
1992.941	6.4655	17.9132	-4.2133	0.0000 
1992.954	6.4819	17.8748	-4.1364	0.0000 
1992.973	6.4984	17.8748	-4.0375	0.0000 
1992.993	6.5424	17.8967	-3.8947	0.0000 
1993.014	6.6632	17.9187	-3.6530	0.0000 
1993.033	6.8115	17.9132	-3.3344	0.0000 
1993.053	6.9543	17.8912	-3.0048	0.0000 
1993.122	7.1246	17.8418	-2.6917	0.0000 
1993.133	7.3389	17.8473	-2.4060	0.0000 
1993.133	7.4323	17.9846	-2.2742	0.0000 
1993.139	7.4048	18.1769	-2.2961	0.0000 
1993.153	7.3553	18.3252	-2.2742	0.0000 
1993.174	7.3828	18.3307	-1.9720	0.0000 
1993.197	7.4432	18.2977	-1.6040	0.0000 
1993.218	7.4707	18.3032	-1.4227	0.0000 
1993.286	7.4268	18.3032	-1.3898	0.0000 
1993.296	7.1796	18.3197	-1.4612	0.0000 
1993.296	6.9159	18.3307	-1.5161	0.0000 
1993.296	6.6852	18.3252	-1.5326	0.0000 
1993.319	6.4819	18.3417	-1.5930	0.0000 
1993.340	6.2567	18.3966	-1.7249	0.0000 
1993.352	6.0205	18.4735	-1.8512	0.0000 
1993.371	5.8667	18.5504	-1.9391	0.0000 
1993.391	5.7733	18.6053	-1.9995	0.0000 
1993.411	5.7129	18.6713	-2.0764	0.0000 
1993.431	5.6525	18.7537	-2.1973	0.0000 
1993.507	5.5591	18.8580	-2.3785	0.0000 
1993.513	5.5151	18.9679	-2.5928	0.0000 
1993.514	5.5316	19.0503	-2.8125	0.0000 
1993.514	5.6030	19.0668	-3.0432	0.0000 
1993.538	5.7513	19.0558	-3.3124	0.0000 
1993.550	5.9491	19.0448	-3.5651	0.0000 
1993.569	6.1249	19.0503	-3.7903	0.0000 
1993.589	6.2402	19.0228	-4.0265	0.0000 
1993.610	6.3776	18.9240	-4.2957	0.0000 
1993.630	6.4984	18.7921	-4.6252	0.0000 
1993.649	6.7291	18.6053	-4.8450	0.0000 
1993.725	7.0258	18.5010	-4.9438	0.0000 
1993.731	7.1631	18.5504	-5.0867	0.0000 
1993.731	7.0862	18.6768	-5.3009	0.0000 
1993.731	6.9818	18.8141	-5.5701	0.0000 
1993.757	6.9818	18.8470	-5.8832	0.0000 
1993.776	7.0752	18.8361	-6.1743	0.0000 
1993.788	7.1576	18.7811	-6.3666	0.0000 
1993.808	7.1466	18.6932	-6.4435	0.0000 
1993.828	7.0313	18.6328	-6.4545	0.0000 
1993.848	6.9489	18.6273	-6.4215	0.0000 
1993.868	6.9543	18.6548	-6.3556	0.0000 
1993.950	6.9434	18.6823	-6.3446	0.0000 
1993.956	6.8390	18.7207	-6.4490	0.0000 
1993.956	6.6632	18.7152	-6.5808	0.0000 
1993.956	6.4984	18.6383	-6.6083	0.0000 
1993.967	6.3940	18.5229	-6.5643	0.0000 
1993.987	6.3721	18.4131	-6.5149	0.0000 
1994.007	6.3666	18.3307	-6.4874	0.0000 
1994.028	6.3556	18.2813	-6.4709	0.0000 
1994.051	6.3556	18.2483	-6.4050	0.0000 
1994.114	6.3831	18.2098	-6.2402	0.0000 
1994.123	6.4325	18.1769	-6.0590	0.0000 
1994.123	6.4325	18.1494	-5.9216	0.0000 
1994.129	6.3940	18.1439	-5.8282	0.0000 
1994.147	6.3666	18.1659	-5.7458	0.0000 
1994.167	6.3556	18.1879	-5.6415	0.0000 
1994.188	6.3885	18.2098	-5.5096	0.0000 
1994.210	6.4819	18.2208	-5.3284	0.0000 
1994.232	6.6028	18.2483	-5.0757	0.0000 
1994.253	6.8390	18.2758	-4.8065	0.0000 
1994.275	7.0532	18.3197	-4.5703	0.0000 
1994.337	7.1521	18.4131	-4.4275	0.0000 
1994.347	7.2125	18.5120	-4.3890	0.0000 
1994.347	7.2784	18.5669	-4.3176	0.0000 
1994.354	7.4158	18.5779	-4.0540	0.0000 
1994.369	7.5476	18.6108	-3.7244	0.0000 
1994.394	7.5970	18.7097	-3.5321	0.0000 
1994.412	7.5696	18.7921	-3.4882	0.0000 
1994.425	7.4872	18.8361	-3.4882	0.0000 
1994.445	7.3883	18.8361	-3.4387	0.0000 
1994.506	7.3059	18.7921	-3.3179	0.0000 
1994.516	7.2455	18.7152	-3.2135	0.0000 
1994.516	7.1741	18.6273	-3.1531	0.0000 
1994.524	7.0752	18.5834	-3.1696	0.0000 
1994.545	6.9983	18.5944	-3.2135	0.0000 
1994.564	6.9763	18.6218	-3.2410	0.0000 
1994.584	6.9873	18.6603	-3.2465	0.0000 
1994.604	7.0093	18.7262	-3.2629	0.0000 
1994.624	7.0038	18.7976	-3.2849	0.0000 
1994.645	6.9708	18.8635	-3.3289	0.0000 
1994.730	6.9214	18.9349	-3.4222	0.0000 
1994.736	6.9049	19.0009	-3.5760	0.0000 
1994.736	6.9049	19.0393	-3.7683	0.0000 
1994.736	6.9379	19.0338	-3.9935	0.0000 
1994.744	7.0532	19.0009	-4.2133	0.0000 
1994.763	7.1521	18.9185	-4.4055	0.0000 
1994.783	7.2290	18.7646	-4.5758	0.0000 
1994.805	7.3499	18.5724	-4.7131	0.0000 
1994.826	7.4542	18.3746	-4.8395	0.0000 
1994.847	7.5970	18.2153	-4.8834	0.0000 
1994.868	7.6740	18.1604	-4.9274	0.0000 
1994.891	7.6355	18.1659	-4.9823	0.0000 
1994.951	7.5531	18.1769	-5.0537	0.0000 
1994.961	7.4762	18.1604	-5.1801	0.0000 
1994.961	7.3938	18.1055	-5.4327	0.0000 
1994.967	7.3004	18.0505	-5.7349	0.0000 
1994.983	7.2400	17.9901	-5.9271	0.0000 
1995.005	7.2015	17.8857	-5.9052	0.0000 
1995.026	7.1851	17.7979	-5.7733	0.0000 
1995.049	7.1741	17.7704	-5.6580	0.0000 
1995.114	7.1246	17.7979	-5.6250	0.0000 
1995.124	6.9983	17.8198	-5.6689	0.0000 
1995.124	6.8005	17.8253	-5.7239	0.0000 
1995.130	6.6083	17.7814	-5.7404	0.0000 
1995.144	6.4600	17.7264	-5.7349	0.0000 
1995.166	6.3336	17.6385	-5.6909	0.0000 
1995.188	6.2128	17.5726	-5.6525	0.0000 
1995.209	6.1249	17.5342	-5.5920	0.0000 
1995.220	6.0370	17.5232	-5.4822	0.0000 
1995.240	5.9546	17.5397	-5.3503	0.0000 
1995.260	5.8997	17.5726	-5.1910	0.0000 
1995.332	5.8612	17.6056	-5.0208	0.0000 
1995.338	5.8282	17.6440	-4.8615	0.0000 
1995.338	5.7678	17.6935	-4.7186	0.0000 
1995.344	5.7129	17.7704	-4.5758	0.0000 
1995.363	5.6799	17.8748	-4.4165	0.0000 
1995.385	5.7129	17.9572	-4.1638	0.0000 
1995.406	5.7733	18.0286	-3.8617	0.0000 
1995.427	5.8282	18.1219	-3.5815	0.0000 
1995.440	5.8887	18.2428	-3.3289	0.0000 
1995.459	5.9766	18.3582	-3.0817	0.0000 
1995.479	6.1029	18.4570	-2.7905	0.0000 
1995.555	6.1853	18.5449	-2.5159	0.0000 
1995.562	6.2897	18.6053	-2.2577	0.0000 
1995.562	6.3776	18.6548	-2.0380	0.0000 
1995.563	6.4380	18.7042	-1.8842	0.0000 
1995.588	6.4764	18.7701	-1.7908	0.0000 
1995.599	6.5204	18.8141	-1.7084	0.0000 
1995.618	6.5259	18.7921	-1.5985	0.0000 
1995.638	6.5698	18.7482	-1.4392	0.0000 
1995.658	6.7126	18.7207	-1.2524	0.0000 
1995.680	6.8280	18.7372	-1.0986	0.0000 
1995.699	6.8610	18.8141	-1.0492	0.0000 
1995.774	6.8555	18.9075	-1.0657	0.0000 
1995.781	6.8280	18.9514	-1.1371	0.0000 
1995.781	6.7896	18.9459	-1.2469	0.0000 
1995.781	6.6962	18.9404	-1.4172	0.0000 
1995.807	6.5698	18.9624	-1.6260	0.0000 
1995.818	6.4709	18.9954	-1.8127	0.0000 
1995.837	6.4050	19.0173	-1.9501	0.0000 
1995.857	6.3611	19.0613	-2.1149	0.0000 
1995.876	6.3226	19.1437	-2.3621	0.0000 
1995.938	6.3116	19.2590	-2.6422	0.0000 
1995.949	6.2842	19.3634	-2.9333	0.0000 
1995.949	6.2292	19.4458	-3.2355	0.0000 
1995.956	6.1304	19.5117	-3.5651	0.0000 
1995.976	6.0095	19.5557	-3.8892	0.0000 
1995.997	5.8722	19.5886	-4.2078	0.0000 
1996.016	5.7623	19.6161	-4.5099	0.0000 
1996.036	5.6909	19.6106	-4.7845	0.0000 
1996.055	5.6250	19.5831	-5.0592	0.0000 
1996.077	5.5756	19.5831	-5.3943	0.0000 
1996.157	5.5591	19.6216	-5.7678	0.0000 
1996.163	5.5591	19.6710	-6.1469	0.0000 
1996.163	5.5865	19.6765	-6.5094	0.0000 
1996.164	5.6085	19.6655	-6.8939	0.0000 
1996.175	5.6305	19.6106	-7.3114	0.0000 
1996.195	5.7239	19.4897	-7.6959	0.0000 
1996.214	5.7898	19.3195	-8.0420	0.0000 
1996.234	5.8447	19.0997	-8.3331	0.0000 
1996.255	5.9601	18.9020	-8.5089	0.0000 
1996.276	6.0974	18.7921	-8.6243	0.0000 
1996.299	6.2183	18.8141	-8.7561	0.0000 
1996.379	6.2622	18.9514	-9.0033	0.0000 
1996.386	6.1578	19.1382	-9.3878	0.0000 
1996.386	5.9766	19.2810	-9.8163	0.0000 
1996.386	5.8228	19.3250	-10.1898	0.0000 
1996.393	5.7294	19.2316	-10.4095	0.0000 
1996.413	5.7349	19.0613	-10.4590	0.0000 
1996.434	5.7513	18.8910	-10.4205	0.0000 
1996.456	5.7733	18.7701	-10.3107	0.0000 
1996.477	5.7404	18.6932	-10.1788	0.0000 
1996.542	5.6635	18.6603	-10.1074	0.0000 
1996.551	5.5536	18.6383	-10.0635	0.0000 
1996.551	5.4492	18.6108	-9.9976	0.0000 
1996.558	5.3668	18.5449	-9.8987	0.0000 
1996.572	5.3284	18.4460	-9.7668	0.0000 
1996.595	5.3613	18.3142	-9.5581	0.0000 
1996.618	5.4272	18.1659	-9.2834	0.0000 
1996.643	5.5316	18.0231	-8.9978	0.0000 
1996.652	5.6635	17.8967	-8.7067	0.0000 
1996.671	5.7239	17.8308	-8.4924	0.0000 
1996.691	5.7623	17.8143	-8.3716	0.0000 
1996.755	5.7513	17.8693	-8.3167	0.0000 
1996.766	5.7294	17.9077	-8.2397	0.0000 
1996.767	5.7513	17.8857	-8.0969	0.0000 
1996.773	5.7733	17.8418	-7.9321	0.0000 
1996.791	5.7953	17.7924	-7.7893	0.0000 
1996.813	5.8173	17.7429	-7.6630	0.0000 
1996.830	5.8612	17.7100	-7.5311	0.0000 
1996.852	5.9052	17.6990	-7.4158	0.0000 
1996.874	5.9436	17.7100	-7.3004	0.0000 
1996.895	5.9491	17.7209	-7.1741	0.0000 
1996.977	5.9381	17.7100	-7.0367	0.0000 
1996.983	5.9326	17.6990	-6.9049	0.0000 
1996.983	5.9106	17.6990	-6.8115	0.0000 
1996.983	5.8612	17.7374	-6.7731	0.0000 
1996.990	5.7953	17.7869	-6.7511	0.0000 
1997.010	5.7404	17.8583	-6.7126	0.0000 
1997.031	5.6964	17.9352	-6.6687	0.0000 
1997.052	5.6744	18.0011	-6.6028	0.0000 
1997.074	5.6580	18.0450	-6.5259	0.0000 
1997.096	5.6195	18.0835	-6.4600	0.0000 
1997.117	5.5646	18.1384	-6.4435	0.0000 
1997.139	5.5206	18.1879	-6.4050	0.0000 
1997.196	5.4767	18.2153	-6.3446	0.0000 
1997.206	5.4547	18.2428	-6.2787	0.0000 
1997.207	5.4492	18.2648	-6.1963	0.0000 
1997.213	5.4327	18.2922	-6.1194	0.0000 
1997.230	5.4163	18.3197	-6.0645	0.0000 
1997.249	5.3998	18.3582	-6.0425	0.0000 
1997.269	5.3723	18.3856	-6.0095	0.0000 
1997.293	5.3503	18.4076	-5.9766	0.0000 
1997.359	5.3503	18.4186	-5.9381	0.0000 
1997.368	5.3503	18.4076	-5.8887	0.0000 
1997.369	5.3394	18.3911	-5.8667	0.0000 
1997.375	5.3284	18.3801	-5.8612	0.0000 
1997.390	5.3174	18.3746	-5.8612	0.0000 
1997.413	5.3229	18.3746	-5.8502	0.0000 
1997.434	5.3284	18.3691	-5.8282	0.0000 
1997.454	5.3339	18.3746	-5.8063	0.0000 
1997.477	5.3613	18.3856	-5.7898	0.0000 
1997.492	5.3998	18.3856	-5.7568	0.0000 
1997.514	5.4327	18.3691	-5.7184	0.0000 
1997.527	5.4492	18.3691	-5.7074	0.0000 
1997.547	5.4767	18.3801	-5.7184	0.0000 
1997.628	5.5371	18.3911	-5.7019	0.0000 
1997.635	5.5920	18.3911	-5.6799	0.0000 
1997.635	5.6470	18.3966	-5.6689	0.0000 
1997.635	5.6854	18.3966	-5.6689	0.0000 
1997.647	5.7019	18.4021	-5.6799	0.0000 
1997.666	5.7294	18.4241	-5.7074	0.0000 
1997.687	5.7568	18.4460	-5.7294	0.0000 
1997.714	5.7843	18.4735	-5.7349	0.0000 
1997.726	5.8118	18.4955	-5.7513	0.0000 
1997.792	5.8447	18.5229	-5.7678	0.0000 
1997.803	5.8557	18.5449	-5.7898	0.0000 
1997.803	5.8612	18.5724	-5.8337	0.0000 
1997.809	5.8667	18.6053	-5.8722	0.0000 
1997.825	5.8722	18.6383	-5.9106	0.0000 
1997.846	5.8887	18.6768	-5.9491	0.0000 
1997.866	5.8997	18.7207	-5.9985	0.0000 
1997.888	5.9052	18.7646	-6.0535	0.0000 
1997.954	5.9161	18.8031	-6.0919	0.0000 
1997.966	5.9271	18.8306	-6.1084	0.0000 
1997.966	5.9271	18.8580	-6.1304	0.0000 
1997.972	5.9271	18.8910	-6.1578	0.0000 
1997.986	5.9271	18.9130	-6.1853	0.0000 
1998.007	5.9052	18.9294	-6.2073	0.0000 
1998.029	5.8997	18.9349	-6.2292	0.0000 
1998.051	5.9106	18.9240	-6.2292	0.0000 
1998.073	5.9106	18.9130	-6.2457	0.0000 
1998.085	5.9052	18.9020	-6.2732	0.0000 
1998.103	5.8997	18.8855	-6.2622	0.0000 
1998.177	5.9052	18.8745	-6.2457	0.0000 
1998.184	5.9326	18.8690	-6.2292	0.0000 
1998.184	5.9711	18.8580	-6.2018	0.0000 
1998.184	5.9985	18.8361	-6.1908	0.0000 
1998.208	5.9985	18.8141	-6.1908	0.0000 
1998.232	5.9985	18.8031	-6.1963	0.0000 
1998.254	6.0040	18.7866	-6.2018	0.0000 
1998.263	6.0095	18.7701	-6.2073	0.0000 
1998.283	6.0095	18.7646	-6.2238	0.0000 
1998.303	6.0260	18.7646	-6.2292	0.0000 
1998.323	6.0590	18.7646	-6.2018	0.0000 
1998.398	6.1029	18.7592	-6.1688	0.0000
