StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
1869.102	5.5042	5.3448	167.0361	0.0000 
1869.123	5.3613	5.3284	166.8439	0.0000 
1869.145	5.2570	5.2954	166.6461	0.0000 
1869.167	5.1801	5.2625	166.4154	0.0000 
1869.243	5.0977	5.2350	166.1627	0.0000 
1869.254	5.0043	5.2405	165.9375	0.0000 
1869.254	4.9164	5.2460	165.7507	0.0000 
1869.255	4.8395	5.2570	165.6024	0.0000 
1869.261	4.7845	5.2679	165.4706	0.0000 
1869.277	4.7571	5.2844	165.3387	0.0000 
1869.299	4.7351	5.3174	165.1959	0.0000 
1869.320	4.7186	5.3668	165.0586	0.0000 
1869.342	4.7131	5.4327	164.9432	0.0000 
1869.421	4.7296	5.5042	164.8389	0.0000 
1869.432	4.7516	5.5756	164.7565	0.0000 
1869.432	4.7900	5.6415	164.7125	0.0000 
1869.432	4.8285	5.7074	164.6906	0.0000 
1869.439	4.8999	5.7513	164.6906	0.0000 
1869.456	5.0098	5.7898	164.6906	0.0000 
1869.476	5.1416	5.8392	164.6686	0.0000 
1869.498	5.2130	5.8722	164.6521	0.0000 
1869.519	5.2734	5.8997	164.6686	0.0000 
1869.597	5.3174	5.9436	164.6851	0.0000 
1869.607	5.4053	6.0040	164.7400	0.0000 
1869.608	5.4877	6.0315	164.8773	0.0000 
1869.608	5.5042	5.9930	165.0970	0.0000 
1869.615	5.4602	5.9491	165.3223	0.0000 
1869.635	5.4437	5.9052	165.5640	0.0000 
1869.655	5.4822	5.8777	165.7947	0.0000 
1869.675	5.5261	5.8832	165.9320	0.0000 
1869.695	5.5646	5.9106	165.9924	0.0000 
1869.717	5.5701	5.9326	165.9979	0.0000 
1869.738	5.5591	5.9436	165.9814	0.0000 
1869.829	5.6030	5.9381	165.9540	0.0000 
1869.835	5.6580	5.9052	165.8881	0.0000 
1869.835	5.6689	5.8997	165.7617	0.0000 
1869.835	5.6360	5.9381	165.6134	0.0000 
1869.835	5.5756	5.9985	165.4816	0.0000 
1869.863	5.5371	6.0809	165.3827	0.0000 
1869.884	5.5426	6.1908	165.2893	0.0000 
1869.895	5.5865	6.3171	165.1575	0.0000 
1869.913	5.6250	6.4435	164.9872	0.0000 
1869.933	5.6305	6.5753	164.7784	0.0000 
1870.008	5.5975	6.6852	164.5477	0.0000 
1870.019	5.5426	6.7841	164.3170	0.0000 
1870.019	5.4877	6.8610	164.0698	0.0000 
1870.019	5.4547	6.9104	163.8171	0.0000 
1870.041	5.4382	6.9324	163.5809	0.0000 
1870.064	5.4547	6.9324	163.3667	0.0000 
1870.073	5.5096	6.9049	163.1415	0.0000 
1870.093	5.5920	6.8500	162.8668	0.0000 
1870.112	5.6964	6.7896	162.5372	0.0000 
1870.133	5.8118	6.7346	162.2076	0.0000 
1870.152	5.9381	6.6687	161.8781	0.0000 
1870.243	6.0425	6.5588	161.5100	0.0000 
1870.249	6.1084	6.3995	161.0596	0.0000 
1870.249	6.1743	6.2567	160.5817	0.0000 
1870.249	6.2238	6.1194	160.1312	0.0000 
1870.255	6.2622	5.9821	159.7247	0.0000 
1870.274	6.3501	5.8667	159.3512	0.0000 
1870.297	6.4764	5.8282	158.9667	0.0000 
1870.319	6.5588	5.8173	158.4338	0.0000 
1870.342	6.5149	5.8173	157.7472	0.0000 
1870.417	6.3776	5.8118	157.0386	0.0000 
1870.429	6.2292	5.7678	156.4069	0.0000 
1870.429	6.1414	5.7019	155.8685	0.0000 
1870.429	6.1359	5.5756	155.4236	0.0000 
1870.435	6.1414	5.4382	154.9896	0.0000 
1870.450	6.0919	5.3723	154.5612	0.0000 
1870.471	5.9821	5.3943	154.1492	0.0000 
1870.497	5.8667	5.4602	153.7811	0.0000 
1870.516	5.7843	5.4877	153.4351	0.0000 
1870.539	5.6964	5.4547	153.0945	0.0000 
1870.551	5.6030	5.3833	152.7814	0.0000 
1870.569	5.4987	5.2844	152.5012	0.0000 
1870.639	5.4218	5.1801	152.2266	0.0000 
1870.652	5.3943	5.0867	151.9519	0.0000 
1870.652	5.3778	5.0043	151.7047	0.0000 
1870.659	5.3284	4.9438	151.4905	0.0000 
1870.672	5.2625	4.8999	151.3531	0.0000 
1870.696	5.2240	4.8779	151.2927	0.0000 
1870.715	5.2295	4.8615	151.2927	0.0000 
1870.738	5.2954	4.8285	151.2982	0.0000 
1870.820	5.3998	4.7900	151.2488	0.0000 
1870.831	5.5042	4.7516	151.1334	0.0000 
1870.831	5.5865	4.7296	151.0675	0.0000 
1870.831	5.6689	4.7186	151.0840	0.0000 
1870.838	5.7898	4.6692	151.2103	0.0000 
1870.853	5.9381	4.6143	151.3696	0.0000 
1870.874	6.0315	4.6088	151.5125	0.0000 
1870.896	6.1139	4.6417	151.6937	0.0000 
1870.918	6.1798	4.6967	151.9299	0.0000 
1870.928	6.2073	4.7406	152.2595	0.0000 
1870.948	6.2457	4.7681	152.7924	0.0000 
1870.968	6.2457	4.7571	153.4186	0.0000 
1871.052	6.1853	4.7296	153.9624	0.0000 
1871.059	6.0974	4.7516	154.4513	0.0000 
1871.059	5.9766	4.8669	154.8468	0.0000 
1871.059	5.8228	5.0043	155.1874	0.0000 
1871.067	5.6689	5.0977	155.5060	0.0000 
1871.087	5.5701	5.1416	155.8356	0.0000 
1871.107	5.5426	5.1526	156.1322	0.0000 
1871.129	5.5042	5.1416	156.3464	0.0000 
1871.151	5.3943	5.1196	156.5167	0.0000 
1871.224	5.2185	5.1251	156.6925	0.0000 
1871.236	5.0317	5.1306	156.9067	0.0000 
1871.236	4.8779	5.1196	157.1265	0.0000 
1871.236	4.7736	5.1031	157.3352	0.0000 
1871.246	4.7131	5.1141	157.5385	0.0000 
1871.266	4.6747	5.1416	157.7472	0.0000 
1871.286	4.6527	5.1691	157.9449	0.0000 
1871.305	4.6252	5.1801	158.1097	0.0000 
1871.326	4.5428	5.1746	158.1921	0.0000 
1871.349	4.4385	5.1746	158.2855	0.0000 
1871.371	4.3506	5.1526	158.4229	0.0000 
1871.449	4.2902	5.0977	158.6096	0.0000 
1871.459	4.2957	5.0317	158.7744	0.0000 
1871.459	4.3945	4.9603	158.8953	0.0000 
1871.460	4.5264	4.9054	158.9392	0.0000 
1871.468	4.6472	4.8944	158.9392	0.0000 
1871.484	4.7461	4.8999	158.8953	0.0000 
1871.504	4.8560	4.8615	158.8074	0.0000 
1871.525	5.0153	4.7845	158.7085	0.0000 
1871.546	5.1581	4.7186	158.5547	0.0000 
1871.567	5.2844	4.6417	158.3954	0.0000 
1871.588	5.4218	4.5813	158.2581	0.0000 
1871.612	5.6470	4.5374	158.1097	0.0000 
1871.684	5.8337	4.5264	157.7637	0.0000 
1871.695	5.7788	4.5264	157.2089	0.0000 
1871.695	5.5865	4.5758	156.6156	0.0000 
1871.695	5.4547	4.6362	156.1267	0.0000 
1871.704	5.4492	4.6362	155.7806	0.0000 
1871.723	5.5042	4.5758	155.5280	0.0000 
1871.743	5.5536	4.5209	155.3302	0.0000 
1871.763	5.5316	4.5209	155.1379	0.0000 
1871.783	5.4163	4.5813	154.9677	0.0000 
1871.859	5.2844	4.6692	154.8083	0.0000 
1871.870	5.1910	4.7076	154.6216	0.0000 
1871.871	5.1031	4.6967	154.4073	0.0000 
1871.871	4.9933	4.6472	154.2041	0.0000 
1871.892	4.8560	4.5703	154.0503	0.0000 
1871.902	4.7296	4.4879	153.9569	0.0000 
1871.922	4.6472	4.4110	153.8855	0.0000 
1871.942	4.5813	4.3561	153.7701	0.0000 
1871.962	4.5209	4.3451	153.6328	0.0000 
1872.037	4.4220	4.3616	153.5779	0.0000 
1872.048	4.3176	4.4055	153.6493	0.0000 
1872.049	4.2517	4.4550	153.7811	0.0000 
1872.049	4.2462	4.4879	153.9020	0.0000 
1872.068	4.2847	4.5154	153.9569	0.0000 
1872.090	4.3341	4.5374	153.9240	0.0000 
1872.101	4.3781	4.5868	153.8800	0.0000 
1872.120	4.4165	4.6582	153.8690	0.0000 
1872.140	4.4330	4.7626	153.9349	0.0000 
1872.160	4.4659	4.9219	154.1107	0.0000 
1872.180	4.5264	5.0922	154.3854	0.0000 
1872.273	4.6527	5.2405	154.6985	0.0000 
1872.280	4.7845	5.3833	154.9457	0.0000 
1872.280	4.8724	5.5426	155.1160	0.0000 
1872.280	4.9548	5.7184	155.3027	0.0000 
1872.287	4.9933	5.9381	155.5719	0.0000 
1872.305	4.9548	6.1304	155.9290	0.0000 
1872.329	4.8505	6.2128	156.4069	0.0000 
1872.348	4.7296	6.2018	156.9452	0.0000 
1872.360	4.7241	6.1194	157.5165	0.0000 
1872.379	4.7681	6.0370	158.0383	0.0000 
1872.450	4.7626	5.9766	158.4064	0.0000 
1872.462	4.7626	5.9381	158.7085	0.0000 
1872.462	4.7516	5.8722	158.9667	0.0000 
1872.468	4.7516	5.7953	159.2413	0.0000 
1872.483	4.7845	5.6909	159.4885	0.0000 
1872.500	4.8230	5.5865	159.7028	0.0000 
1872.520	4.8065	5.5042	159.8840	0.0000 
1872.539	4.7406	5.4327	160.0488	0.0000 
1872.561	4.6637	5.3943	160.1752	0.0000 
1872.579	4.6417	5.3888	160.3235	0.0000 
1872.604	4.6802	5.3833	160.4773	0.0000 
1872.681	4.7076	5.3943	160.6256	0.0000 
1872.691	4.7186	5.4492	160.7465	0.0000 
1872.692	4.7296	5.5316	160.8838	0.0000 
1872.692	4.7461	5.5920	161.0321	0.0000 
1872.698	4.7626	5.6140	161.1420	0.0000 
1872.718	4.7955	5.6305	161.2408	0.0000 
1872.738	4.8615	5.6415	161.3397	0.0000 
1872.757	4.9384	5.6250	161.4056	0.0000 
1872.777	5.0482	5.5920	161.4771	0.0000 
1872.853	5.2075	5.5701	161.5540	0.0000 
1872.864	5.4163	5.5591	161.6418	0.0000 
1872.864	5.6030	5.5371	161.6638	0.0000 
1872.864	5.7788	5.4327	161.4825	0.0000 
1872.886	5.9656	5.3064	161.2024	0.0000 
1872.896	6.1084	5.1526	160.8673	0.0000 
1872.916	6.2512	4.9603	160.5597	0.0000 
1872.936	6.4600	4.8010	160.3015	0.0000 
1872.956	6.5588	4.6582	159.9664	0.0000 
1872.977	6.4325	4.5154	159.5215	0.0000 
1872.996	6.2347	4.4275	159.0875	0.0000 
1873.085	6.1469	4.3890	158.7799	0.0000 
1873.091	6.1359	4.3396	158.5712	0.0000 
1873.091	6.1414	4.2847	158.4229	0.0000 
1873.091	6.0919	4.2792	158.3405	0.0000 
1873.097	5.9766	4.3176	158.3075	0.0000 
1873.118	5.8557	4.3726	158.2745	0.0000 
1873.139	5.7458	4.4659	158.1976	0.0000 
1873.162	5.6580	4.5593	158.0933	0.0000 
1873.183	5.5591	4.6362	158.0164	0.0000 
1873.259	5.4272	4.6802	158.0054	0.0000 
1873.271	5.2954	4.6637	158.0493	0.0000 
1873.271	5.1801	4.6143	158.1207	0.0000 
1873.271	5.1251	4.5703	158.1592	0.0000 
1873.277	5.1141	4.5319	158.1866	0.0000 
1873.294	5.0977	4.5044	158.2196	0.0000 
1873.314	5.0702	4.5044	158.2745	0.0000 
1873.333	5.0647	4.5264	158.3899	0.0000 
1873.356	5.1031	4.5593	158.5272	0.0000 
1873.379	5.2020	4.5758	158.6481	0.0000 
1873.400	5.3064	4.5758	158.6920	0.0000 
1873.421	5.3943	4.5758	158.6536	0.0000 
1873.493	5.4822	4.5813	158.5712	0.0000 
1873.505	5.5591	4.5923	158.5492	0.0000 
1873.505	5.6305	4.6198	158.6096	0.0000 
1873.506	5.7074	4.6637	158.7689	0.0000 
1873.512	5.8392	4.7186	159.0216	0.0000 
1873.532	5.9875	4.7955	159.2908	0.0000 
1873.552	6.1084	4.8724	159.5544	0.0000 
1873.572	6.2238	4.9713	159.8291	0.0000 
1873.594	6.2897	5.1251	160.1367	0.0000 
1873.668	6.2622	5.2844	160.4828	0.0000 
1873.679	6.1908	5.3943	160.9827	0.0000 
1873.679	6.1029	5.4492	161.5924	0.0000 
1873.679	6.0590	5.4877	162.1637	0.0000 
1873.701	6.0425	5.5591	162.6141	0.0000 
1873.712	5.9821	5.6525	162.9382	0.0000 
1873.732	5.9052	5.7239	163.2294	0.0000 
1873.752	5.8228	5.7404	163.4985	0.0000 
1873.772	5.8063	5.7129	163.7622	0.0000 
1873.791	5.8173	5.6580	163.9435	0.0000 
1873.811	5.8063	5.6085	164.0643	0.0000 
1873.902	5.7129	5.5811	164.1577	0.0000 
1873.909	5.5756	5.6030	164.2566	0.0000 
1873.909	5.4877	5.6635	164.3884	0.0000 
1873.909	5.4602	5.7129	164.5258	0.0000 
1873.916	5.4657	5.7568	164.6301	0.0000 
1873.934	5.4602	5.8282	164.7235	0.0000 
1873.956	5.4272	5.9052	164.8059	0.0000 
1873.979	5.3668	5.9656	164.8883	0.0000 
1873.999	5.2899	6.0095	164.9323	0.0000 
1874.077	5.2240	6.0370	164.9652	0.0000 
1874.088	5.1581	6.0260	165.0421	0.0000 
1874.088	5.1251	5.9766	165.1135	0.0000 
1874.088	5.1361	5.8997	165.1904	0.0000 
1874.094	5.2020	5.7953	165.2509	0.0000 
1874.110	5.2789	5.6964	165.3003	0.0000 
1874.130	5.3448	5.6195	165.3278	0.0000 
1874.152	5.3943	5.5646	165.3552	0.0000 
1874.175	5.4327	5.4987	165.3662	0.0000 
1874.197	5.5151	5.3943	165.3223	0.0000 
1874.221	5.6470	5.2679	165.2618	0.0000 
1874.230	5.7788	5.1306	165.1520	0.0000 
1874.313	5.9106	4.9823	165.0146	0.0000 
1874.323	6.0480	4.8724	164.8773	0.0000 
1874.323	6.2238	4.8065	164.7675	0.0000 
1874.323	6.3171	4.7900	164.5093	0.0000 
1874.330	6.2622	4.7955	164.0588	0.0000 
1874.348	6.0974	4.8615	163.5315	0.0000 
1874.369	5.9930	4.9164	163.0756	0.0000 
1874.390	5.9821	4.9329	162.7405	0.0000 
1874.413	6.0040	4.9164	162.4933	0.0000 
1874.487	6.0425	4.9329	162.3724	0.0000 
1874.498	6.0425	4.9878	162.3175	0.0000 
1874.498	5.9546	5.0977	162.2186	0.0000 
1874.498	5.8228	5.2515	162.0703	0.0000 
1874.507	5.7184	5.3998	161.9385	0.0000 
1874.527	5.5756	5.5151	161.8451	0.0000 
1874.547	5.4163	5.5920	161.7682	0.0000 
1874.566	5.2460	5.6415	161.7242	0.0000 
1874.587	5.1196	5.6525	161.7242	0.0000 
1874.608	5.0372	5.6195	161.6913	0.0000 
1874.631	4.9548	5.5701	161.5540	0.0000 
1874.726	4.8560	5.5591	161.4166	0.0000 
1874.732	4.7406	5.5865	161.3397	0.0000 
1874.732	4.6252	5.6250	161.3892	0.0000 
1874.732	4.5428	5.6689	161.5375	0.0000 
1874.732	4.5483	5.6799	161.7407	0.0000 
1874.745	4.6198	5.6580	161.9110	0.0000 
1874.765	4.7241	5.6360	161.9330	0.0000 
1874.785	4.8120	5.6305	161.9055	0.0000 
1874.805	4.8560	5.6635	161.9275	0.0000 
1874.827	4.9054	5.7129	162.0264	0.0000 
1874.897	4.9438	5.7678	162.2516	0.0000 
1874.909	5.0317	5.8447	162.5702	0.0000 
1874.909	5.1581	5.9656	162.8998	0.0000 
1874.915	5.2570	6.0974	163.2129	0.0000 
1874.932	5.3943	6.2457	163.6249	0.0000 
1874.953	5.4987	6.3831	164.0643	0.0000 
1874.973	5.4822	6.5094	164.4653	0.0000 
1874.985	5.3943	6.5973	164.9817	0.0000 
1875.004	5.2954	6.6083	165.6519	0.0000 
1875.077	5.2405	6.5863	166.3055	0.0000 
1875.088	5.1910	6.5533	166.8384	0.0000 
1875.088	5.1196	6.5259	167.2504	0.0000 
1875.094	5.0153	6.4929	167.5909	0.0000 
1875.110	4.9274	6.4325	167.9150	0.0000 
1875.132	4.8889	6.3666	168.2556	0.0000 
1875.155	4.8724	6.2952	168.6292	0.0000 
1875.164	4.8560	6.2292	169.0027	0.0000 
1875.184	4.8230	6.1798	169.3158	0.0000 
1875.203	4.7626	6.1743	169.5630	0.0000 
1875.224	4.7131	6.2128	169.7662	0.0000 
1875.310	4.6802	6.2732	169.9585	0.0000 
1875.317	4.6362	6.3281	170.1453	0.0000 
1875.317	4.5758	6.4105	170.3320	0.0000 
1875.317	4.5264	6.4929	170.5573	0.0000 
1875.323	4.4934	6.5479	170.7990	0.0000 
1875.343	4.4714	6.5643	171.0242	0.0000 
1875.364	4.4550	6.5533	171.2329	0.0000 
1875.387	4.4385	6.5259	171.4307	0.0000 
1875.408	4.4385	6.4874	171.6119	0.0000 
1875.485	4.4714	6.4545	171.7657	0.0000 
1875.497	4.5538	6.4270	171.9086	0.0000 
1875.497	4.6692	6.3995	172.0349	0.0000 
1875.497	4.8065	6.3721	172.1283	0.0000 
1875.503	4.9384	6.3336	172.1722	0.0000 
1875.521	5.0757	6.2347	172.0898	0.0000 
1875.542	5.2460	6.1084	171.9305	0.0000 
1875.561	5.4053	5.9601	171.7108	0.0000 
1875.582	5.5536	5.8228	171.4801	0.0000 
1875.606	5.7294	5.7458	171.2714	0.0000 
1875.628	5.8392	5.7184	170.9912	0.0000 
1875.720	5.7953	5.6635	170.5847	0.0000 
1875.726	5.6689	5.6085	170.1837	0.0000 
1875.726	5.6305	5.5756	169.8431	0.0000 
1875.726	5.6580	5.5316	169.6014	0.0000 
1875.727	5.6744	5.5042	169.4257	0.0000 
1875.740	5.6744	5.5151	169.3542	0.0000 
1875.760	5.6360	5.5371	169.3268	0.0000 
1875.780	5.5701	5.5920	169.2993	0.0000 
1875.800	5.5316	5.6470	169.2444	0.0000 
1875.819	5.4822	5.6964	169.1620	0.0000 
1875.896	5.4218	5.7404	169.0961	0.0000 
1875.907	5.3448	5.7349	169.0741	0.0000 
1875.908	5.2460	5.6964	169.0741	0.0000 
1875.908	5.1416	5.6250	169.0796	0.0000 
1875.929	5.0647	5.5646	169.0686	0.0000 
1875.939	5.0482	5.5151	169.0466	0.0000 
1875.959	5.0482	5.4877	169.0356	0.0000 
1875.978	5.0592	5.4877	169.0741	0.0000 
1875.998	5.0977	5.5151	169.1949	0.0000 
1876.018	5.1746	5.5426	169.3652	0.0000 
1876.038	5.3009	5.5536	169.5355	0.0000 
1876.130	5.4382	5.5481	169.6399	0.0000 
1876.137	5.5591	5.5426	169.6399	0.0000 
1876.137	5.6580	5.5646	169.5905	0.0000 
1876.137	5.7294	5.6195	169.6234	0.0000 
1876.143	5.8063	5.6744	169.7937	0.0000 
1876.164	5.9656	5.7074	170.0793	0.0000 
1876.186	6.1469	5.7184	170.4144	0.0000 
1876.198	6.3171	5.6964	170.7495	0.0000 
1876.217	6.4380	5.7513	171.0406	0.0000 
1876.308	6.5204	5.8557	171.3263	0.0000 
1876.315	6.5314	5.9106	171.6284	0.0000 
1876.315	6.4984	5.8722	172.0624	0.0000 
1876.315	6.4490	5.7623	172.5677	0.0000 
1876.321	6.4325	5.6799	173.0786	0.0000 
1876.340	6.3995	5.6635	173.4082	0.0000 
1876.362	6.3336	5.7074	173.6169	0.0000 
1876.382	6.2292	5.7678	173.7543	0.0000 
1876.404	6.1249	5.8063	173.8806	0.0000 
1876.416	6.0754	5.8063	174.0234	0.0000 
1876.435	6.0480	5.7678	174.1223	0.0000 
1876.455	6.0095	5.7239	174.1608	0.0000 
1876.539	5.9491	5.6854	174.1663	0.0000 
1876.545	5.8557	5.6854	174.1388	0.0000 
1876.545	5.7623	5.7074	174.0948	0.0000 
1876.545	5.6909	5.7404	174.0454	0.0000 
1876.556	5.6415	5.7788	174.0234	0.0000 
1876.576	5.6030	5.8173	173.9905	0.0000 
1876.595	5.5591	5.8722	173.9355	0.0000 
1876.617	5.5206	5.9271	173.8916	0.0000 
1876.637	5.4712	5.9711	173.8147	0.0000 
1876.714	5.4382	5.9985	173.7323	0.0000 
1876.725	5.4272	6.0095	173.6609	0.0000 
1876.725	5.4272	5.9985	173.6005	0.0000 
1876.725	5.4712	5.9601	173.5510	0.0000 
1876.735	5.5591	5.8997	173.4851	0.0000 
1876.754	5.6799	5.8502	173.3862	0.0000 
1876.774	5.8008	5.7898	173.2709	0.0000 
1876.794	5.8997	5.7184	173.1281	0.0000 
1876.814	5.9711	5.6085	172.9303	0.0000 
1876.834	6.0809	5.4932	172.7325	0.0000 
1876.855	6.1688	5.3943	172.5238	0.0000 
1876.945	6.2183	5.3174	172.3206	0.0000 
1876.951	6.2512	5.2679	172.1228	0.0000 
1876.951	6.3226	5.2570	171.9305	0.0000 
1876.951	6.3446	5.2899	171.6064	0.0000 
1876.957	6.1963	5.3503	171.1176	0.0000 
1876.978	5.9326	5.4053	170.5792	0.0000 
1876.999	5.7019	5.4327	170.1013	0.0000 
1877.022	5.5701	5.3833	169.7168	0.0000 
1877.033	5.5096	5.2679	169.4092	0.0000 
1877.119	5.4492	5.1581	169.1620	0.0000 
1877.130	5.3888	5.1416	168.9972	0.0000 
1877.131	5.2954	5.1910	168.8818	0.0000 
1877.131	5.1801	5.2899	168.7445	0.0000 
1877.137	5.0537	5.4053	168.5907	0.0000 
1877.152	4.9109	5.4987	168.4424	0.0000 
1877.173	4.7791	5.5756	168.3160	0.0000 
1877.196	4.6472	5.6305	168.1897	0.0000 
1877.218	4.5374	5.6525	168.0469	0.0000 
1877.239	4.4659	5.6635	167.9315	0.0000 
1877.252	4.4220	5.6689	167.8107	0.0000 
1877.271	4.3506	5.6854	167.6514	0.0000 
1877.356	4.2407	5.7349	167.5140	0.0000 
1877.362	4.1309	5.8118	167.4756	0.0000 
1877.362	4.0814	5.8887	167.5250	0.0000 
1877.362	4.1199	5.9491	167.6184	0.0000 
1877.370	4.2188	6.0040	167.6953	0.0000 
1877.392	4.3396	6.0645	167.7063	0.0000 
1877.410	4.4165	6.1414	167.6459	0.0000 
1877.433	4.4934	6.2347	167.5690	0.0000 
1877.454	4.5923	6.3171	167.5909	0.0000 
1877.533	4.6967	6.3940	167.7008	0.0000 
1877.544	4.8889	6.4819	167.8986	0.0000 
1877.544	5.0592	6.5973	168.1293	0.0000 
1877.544	5.2185	6.7181	168.3435	0.0000 
1877.559	5.3284	6.8829	168.5413	0.0000 
1877.578	5.4602	7.0532	168.7939	0.0000 
1877.592	5.6085	7.2070	169.1785	0.0000 
1877.613	5.6360	7.3224	169.6619	0.0000 
1877.637	5.5426	7.4103	170.1398	0.0000 
1877.658	5.4492	7.5037	170.5847	0.0000 
1877.669	5.3833	7.5861	170.9528	0.0000 
1877.689	5.3558	7.6355	171.2164	0.0000 
1877.772	5.3448	7.6135	171.4032	0.0000 
1877.778	5.3613	7.5092	171.6064	0.0000 
1877.778	5.3888	7.3993	171.8152	0.0000 
1877.778	5.3998	7.2949	171.9910	0.0000 
1877.787	5.3833	7.2015	172.1228	0.0000 
1877.808	5.3229	7.1301	172.2272	0.0000 
1877.828	5.2460	7.0862	172.2931	0.0000 
1877.848	5.1361	7.0532	172.3645	0.0000 
1877.871	5.0043	7.0258	172.4359	0.0000 
1877.946	4.9164	7.0313	172.5623	0.0000 
1877.956	4.8669	7.0367	172.7271	0.0000 
1877.957	4.8065	7.0313	172.8534	0.0000 
1877.957	4.7351	7.0367	172.9138	0.0000 
1877.979	4.6472	7.0422	172.9468	0.0000 
1877.987	4.5374	7.0203	173.0072	0.0000 
1878.007	4.4385	6.9708	173.0951	0.0000 
1878.028	4.3781	6.8884	173.1665	0.0000 
1878.047	4.3616	6.7841	173.2159	0.0000 
1878.067	4.3890	6.6742	173.2544	0.0000 
1878.089	4.4495	6.5808	173.2654	0.0000 
1878.183	4.5428	6.5149	173.2709	0.0000 
1878.189	4.6307	6.4764	173.3038	0.0000 
1878.189	4.7186	6.4270	173.2654	0.0000 
1878.189	4.8724	6.3171	173.1555	0.0000 
1878.189	5.0372	6.1798	172.9962	0.0000 
1878.215	5.1746	6.0260	172.8259	0.0000 
1878.227	5.2954	5.8942	172.6447	0.0000 
1878.246	5.4602	5.8337	172.4469	0.0000 
1878.266	5.5426	5.8173	172.0898	0.0000 
1878.285	5.4108	5.8228	171.5350	0.0000 
1878.360	5.1910	5.8502	170.9528	0.0000 
1878.371	4.9988	5.8612	170.4309	0.0000 
1878.371	4.9493	5.8008	170.0354	0.0000 
1878.371	4.9878	5.6909	169.7772	0.0000 
1878.395	5.0317	5.6030	169.6069	0.0000 
1878.414	5.0317	5.5756	169.4147	0.0000 
1878.425	4.9933	5.6250	169.1785	0.0000 
1878.445	4.9384	5.7184	168.9532	0.0000 
1878.464	4.8669	5.7843	168.7225	0.0000 
1878.534	4.7736	5.8228	168.4918	0.0000 
1878.545	4.6582	5.8337	168.2721	0.0000 
1878.546	4.5483	5.8063	168.1073	0.0000 
1878.552	4.4495	5.7568	167.9480	0.0000 
1878.567	4.3726	5.6854	167.7722	0.0000 
1878.588	4.3341	5.6140	167.5854	0.0000 
1878.613	4.3066	5.5426	167.4316	0.0000 
1878.631	4.2682	5.5096	167.3712	0.0000 
1878.654	4.2297	5.4822	167.4042	0.0000 
1878.664	4.2627	5.4712	167.5250	0.0000 
1878.683	4.3726	5.4437	167.6129	0.0000 
1878.765	4.5209	5.3833	167.5360	0.0000 
1878.772	4.6307	5.3558	167.3383	0.0000 
1878.772	4.6967	5.3998	167.0856	0.0000 
1878.772	4.7516	5.4932	166.9537	0.0000 
1878.782	4.8230	5.6195	166.9867	0.0000 
1878.802	4.9713	5.7513	167.1350	0.0000 
1878.822	5.1636	5.8942	167.3383	0.0000 
1878.843	5.3558	6.0040	167.5360	0.0000 
1878.865	5.5151	6.1798	167.7338	0.0000 
1878.939	5.5975	6.4160	167.9810	0.0000 
1878.951	5.5536	6.5863	168.2227	0.0000 
1878.951	5.4163	6.6302	168.5522	0.0000 
1878.952	5.3174	6.5808	168.9972	0.0000 
1878.971	5.3064	6.4984	169.4696	0.0000 
1878.982	5.2954	6.4325	169.7937	0.0000 
1879.001	5.2625	6.3776	170.0244	0.0000 
1879.021	5.1910	6.3007	170.2112	0.0000 
1879.041	5.1141	6.2018	170.3760	0.0000 
1879.060	5.0922	6.0645	170.4968	0.0000 
1879.081	5.0922	5.9216	170.6122	0.0000 
1879.176	5.0812	5.7843	170.7220	0.0000 
1879.182	5.0537	5.6525	170.8154	0.0000 
1879.182	5.0153	5.5646	170.8759	0.0000 
1879.182	4.9658	5.5316	170.9143	0.0000 
1879.182	4.9329	5.5536	170.9692	0.0000 
1879.207	4.9274	5.5811	171.0516	0.0000 
1879.229	4.8999	5.6140	171.1176	0.0000 
1879.239	4.8505	5.6525	171.1890	0.0000 
1879.259	4.7900	5.7019	171.2604	0.0000 
1879.279	4.7516	5.7404	171.3208	0.0000 
1879.349	4.7406	5.7404	171.3867	0.0000 
1879.360	4.7681	5.7349	171.4087	0.0000 
1879.360	4.8120	5.7294	171.4307	0.0000 
1879.366	4.8779	5.7294	171.4362	0.0000 
1879.381	4.9878	5.7294	171.4307	0.0000 
1879.403	5.1306	5.7404	171.4087	0.0000 
1879.424	5.2679	5.7458	171.3867	0.0000 
1879.447	5.4163	5.7349	171.3538	0.0000 
1879.459	5.5536	5.6744	171.2000	0.0000 
1879.479	5.7019	5.6030	170.9692	0.0000 
1879.498	5.8228	5.5481	170.6781	0.0000 
1879.582	5.9601	5.5096	170.3760	0.0000 
1879.589	6.1359	5.4602	170.0684	0.0000 
1879.589	6.2457	5.4163	169.6674	0.0000 
1879.589	6.1688	5.3613	169.1125	0.0000 
1879.598	5.9930	5.3503	168.5413	0.0000 
1879.618	5.8612	5.3778	168.0414	0.0000 
1879.637	5.8118	5.3558	167.6843	0.0000 
1879.658	5.7898	5.3119	167.4481	0.0000 
1879.680	5.7733	5.2899	167.3492	0.0000 
1879.757	5.7129	5.2844	167.2723	0.0000 
1879.769	5.6250	5.3064	167.1735	0.0000 
1879.769	5.5481	5.3668	167.0526	0.0000 
