StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
2169.284	7.3883	19.2261	10.1239	0.0000 
2169.308	7.3883	19.2316	10.1184	0.0000 
2169.328	7.3828	19.2261	10.1294	0.0000 
2169.338	7.3663	19.2316	10.1239	0.0000 
2169.357	7.3499	19.2480	10.1129	0.0000 
2169.428	7.3444	19.2645	10.0909	0.0000 
2169.439	7.3444	19.2755	10.0800	0.0000 
2169.439	7.3553	19.2700	10.0964	0.0000 
2169.445	7.3773	19.2645	10.1184	0.0000 
2169.460	7.3938	19.2480	10.1404	0.0000 
2169.482	7.3938	19.2206	10.1569	0.0000 
2169.504	7.3938	19.2151	10.1624	0.0000 
2169.516	7.4323	19.2261	10.1788	0.0000 
2169.601	7.4652	19.2206	10.1898	0.0000 
2169.612	7.4597	19.2261	10.1733	0.0000 
2169.613	7.4432	19.2316	10.1459	0.0000 
2169.613	7.4652	19.2426	10.1459	0.0000 
2169.619	7.4872	19.2480	10.1459	0.0000 
2169.635	7.4597	19.2590	10.1129	0.0000 
2169.655	7.4432	19.2755	10.0745	0.0000 
2169.678	7.4268	19.2865	10.0580	0.0000 
2169.700	7.4048	19.2865	10.0470	0.0000 
2169.722	7.3883	19.2920	10.0360	0.0000 
2169.746	7.3993	19.3030	10.0195	0.0000 
2169.756	7.3938	19.3085	10.0140	0.0000 
2169.837	7.3608	19.3140	9.9756	0.0000 
2169.847	7.3279	19.3250	9.9261	0.0000 
2169.847	7.3059	19.3414	9.8822	0.0000 
2169.848	7.3004	19.3579	9.8492	0.0000 
2169.854	7.2894	19.3689	9.8163	0.0000 
2169.873	7.2784	19.3689	9.7888	0.0000 
2169.893	7.2620	19.3744	9.7614	0.0000 
2169.913	7.2675	19.3909	9.7339	0.0000 
2169.936	7.2729	19.4073	9.7119	0.0000 
2170.015	7.2894	19.4238	9.6899	0.0000 
2170.028	7.3004	19.4458	9.6515	0.0000 
2170.028	7.3004	19.4678	9.6130	0.0000 
2170.028	7.2949	19.4843	9.5801	0.0000 
2170.035	7.2729	19.4897	9.5416	0.0000 
2170.052	7.2675	19.4952	9.5251	0.0000 
2170.072	7.2675	19.5007	9.5032	0.0000 
2170.095	7.2400	19.5007	9.4592	0.0000 
2170.115	7.2180	19.5117	9.4043	0.0000 
2170.138	7.1960	19.5062	9.3658	0.0000 
2170.162	7.1741	19.5062	9.3604	0.0000 
2170.172	7.1906	19.5172	9.3768	0.0000 
2170.255	7.2070	19.5337	9.3713	0.0000 
2170.267	7.1960	19.5502	9.3274	0.0000 
2170.267	7.1521	19.5612	9.2725	0.0000 
2170.267	7.0972	19.5721	9.2285	0.0000 
2170.273	7.0697	19.5831	9.2230	0.0000 
2170.290	7.0642	19.5941	9.2175	0.0000 
2170.311	7.0587	19.6051	9.2065	0.0000 
2170.331	7.0258	19.6161	9.1846	0.0000 
2170.355	6.9818	19.6381	9.1571	0.0000 
2170.429	6.9543	19.6545	9.1406	0.0000 
2170.439	6.9489	19.6765	9.1351	0.0000 
2170.439	6.9379	19.6820	9.1406	0.0000 
2170.439	6.9159	19.6820	9.1406	0.0000 
2170.450	6.8774	19.6820	9.1241	0.0000 
2170.469	6.8500	19.6820	9.1077	0.0000 
2170.489	6.8280	19.6820	9.0967	0.0000 
2170.510	6.8170	19.6820	9.0857	0.0000 
2170.530	6.8005	19.6820	9.0692	0.0000 
2170.550	6.7841	19.6765	9.0582	0.0000 
2170.571	6.7841	19.6600	9.0582	0.0000 
2170.665	6.7896	19.6436	9.0637	0.0000 
2170.672	6.7950	19.6216	9.0527	0.0000 
2170.673	6.7786	19.5996	9.0363	0.0000 
2170.673	6.7621	19.5776	9.0308	0.0000 
2170.673	6.7731	19.5612	9.0363	0.0000 
2170.696	6.7841	19.5337	9.0527	0.0000 
2170.709	6.7841	19.5117	9.0582	0.0000 
2170.729	6.8005	19.4952	9.0692	0.0000 
2170.749	6.8280	19.4788	9.0967	0.0000 
2170.769	6.8555	19.4788	9.1351	0.0000 
2170.841	6.8939	19.4733	9.1791	0.0000
