StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
2082.227	5.3229	21.9232	-13.6066	0.0000 
2082.309	5.5756	21.7749	-13.5956	0.0000 
2082.316	5.7294	21.7584	-13.5736	0.0000 
2082.316	5.6525	21.7914	-13.7109	0.0000 
2082.316	5.4602	21.8079	-14.0955	0.0000 
2082.327	5.2130	21.8024	-14.6173	0.0000 
2082.347	5.0977	21.7419	-15.0952	0.0000 
2082.366	5.1141	21.6431	-15.3973	0.0000 
2082.387	5.1691	21.5002	-15.5182	0.0000 
2082.409	5.1746	21.3629	-15.5457	0.0000 
2082.482	5.0482	21.3025	-15.5951	0.0000 
2082.493	4.8615	21.3245	-15.6665	0.0000 
2082.493	4.7241	21.3464	-15.6665	0.0000 
2082.493	4.6637	21.3245	-15.6720	0.0000 
2082.508	4.5703	21.3135	-15.7983	0.0000 
2082.525	4.4385	21.3190	-16.0071	0.0000 
2082.545	4.2847	21.2860	-16.1664	0.0000 
2082.565	4.1254	21.2256	-16.2653	0.0000 
2082.587	4.0320	21.1816	-16.3477	0.0000 
2082.606	3.9990	21.1652	-16.4136	0.0000 
2082.629	4.0155	21.1981	-16.4850	0.0000 
2082.723	4.0704	21.2531	-16.5179	0.0000 
2082.729	4.1364	21.3025	-16.5015	0.0000 
2082.729	4.1858	21.3464	-16.4740	0.0000 
2082.729	4.2572	21.4069	-16.4795	0.0000 
2082.729	4.3671	21.4838	-16.5234	0.0000 
2082.745	4.4714	21.5497	-16.6003	0.0000 
2082.765	4.5758	21.5991	-16.7267	0.0000 
2082.785	4.6747	21.6486	-16.8915	0.0000 
2082.805	4.8120	21.6321	-16.8915	0.0000 
2082.825	4.9933	21.5991	-16.7212	0.0000 
2082.896	5.1910	21.6101	-16.4850	0.0000 
2082.907	5.3009	21.6925	-16.3147	0.0000 
2082.908	5.2240	21.8188	-16.3367	0.0000 
2082.914	5.1196	21.8738	-16.4136	0.0000 
2082.928	5.0537	21.7914	-16.2653	0.0000 
2082.950	4.9988	21.5717	-15.8917	0.0000 
2082.972	4.8669	21.3190	-15.5676	0.0000 
2082.995	4.6857	21.0992	-15.4358	0.0000 
2083.004	4.4495	20.8960	-15.4468	0.0000 
2083.023	4.1858	20.6927	-15.4633	0.0000 
2083.043	3.9990	20.4510	-15.3699	0.0000 
2083.128	3.8727	20.1819	-15.2380	0.0000 
2083.134	3.7958	19.9512	-15.1501	0.0000 
2083.134	3.7134	19.7589	-15.1062	0.0000 
2083.134	3.6145	19.6161	-15.1172	0.0000 
2083.142	3.5651	19.5337	-15.1721	0.0000 
2083.162	3.5431	19.4788	-15.2380	0.0000 
2083.182	3.5376	19.4128	-15.3149	0.0000 
2083.204	3.5321	19.3579	-15.4193	0.0000 
2083.224	3.5321	19.3085	-15.5347	0.0000 
2083.300	3.5980	19.2426	-15.6335	0.0000 
2083.312	3.7189	19.1766	-15.7379	0.0000 
2083.312	3.8837	19.1382	-15.8807	0.0000 
2083.312	4.0485	19.1162	-16.0675	0.0000 
2083.322	4.2242	19.1382	-16.3037	0.0000 
2083.341	4.3890	19.1766	-16.5289	0.0000 
2083.362	4.4769	19.1327	-16.7212	0.0000 
2083.382	4.5648	19.0009	-16.8695	0.0000 
2083.401	4.6417	18.7866	-17.0563	0.0000 
2083.421	4.7736	18.5065	-17.1771	0.0000 
2083.443	4.9768	18.2648	-17.2156	0.0000 
2083.465	5.0482	18.1549	-17.3529	0.0000 
2083.535	4.9548	18.1329	-17.6276	0.0000 
2083.546	4.6967	18.1659	-18.1274	0.0000 
2083.547	4.5374	18.2153	-18.7262	0.0000 
2083.547	4.4824	18.2208	-19.1656	0.0000 
2083.566	4.4879	18.1604	-19.4128	0.0000 
2083.589	4.5483	18.0615	-19.5172	0.0000 
2083.601	4.5264	17.9736	-19.5392	0.0000 
2083.620	4.3890	17.9681	-19.5557	0.0000 
2083.639	4.2352	18.0341	-19.5831	0.0000 
2083.711	4.1089	18.1000	-19.5612	0.0000 
2083.722	4.0320	18.1274	-19.5062	0.0000 
2083.722	3.9551	18.1110	-19.4788	0.0000 
2083.729	3.8837	18.0615	-19.4897	0.0000 
2083.744	3.8013	17.9681	-19.4678	0.0000 
2083.765	3.7134	17.8418	-19.3469	0.0000 
2083.788	3.6749	17.7100	-19.0723	0.0000 
2083.809	3.6749	17.5781	-18.6932	0.0000 
2083.884	3.7024	17.4628	-18.2593	0.0000 
2083.895	3.7573	17.3859	-17.8088	0.0000 
2083.896	3.8232	17.3254	-17.3145	0.0000 
2083.896	3.8672	17.2760	-16.7926	0.0000 
2083.902	3.9276	17.2540	-16.2488	0.0000 
2083.918	4.0045	17.2375	-15.7104	0.0000 
2083.938	4.1034	17.2266	-15.2380	0.0000 
2083.959	4.2133	17.2156	-14.8096	0.0000 
2083.982	4.4110	17.1716	-14.3317	0.0000 
2084.005	4.6472	17.1112	-13.7549	0.0000 
2084.026	4.8999	17.0782	-13.1671	0.0000 
2084.037	5.1910	17.1277	-12.5684	0.0000 
2084.125	5.4053	17.2925	-12.0685	0.0000 
2084.137	5.5371	17.4792	-11.7224	0.0000 
2084.137	5.6140	17.5781	-11.3818	0.0000 
2084.137	5.6415	17.5616	-10.8875	0.0000 
2084.143	5.6580	17.4683	-10.1953	0.0000 
2084.158	5.6799	17.4188	-9.5142	0.0000 
2084.181	5.6635	17.4353	-9.0198	0.0000 
2084.202	5.6140	17.4628	-8.6737	0.0000 
2084.225	5.5261	17.4957	-8.4595	0.0000 
2084.304	5.4602	17.5012	-8.2837	0.0000 
2084.315	5.4327	17.4792	-8.0914	0.0000 
2084.315	5.4218	17.4573	-7.9321	0.0000 
2084.315	5.4327	17.4573	-7.8442	0.0000 
2084.322	5.4437	17.5287	-7.8442	0.0000 
2084.343	5.4272	17.6715	-7.9706	0.0000 
2084.360	5.3888	17.8528	-8.1628	0.0000 
2084.382	5.3394	18.0231	-8.3881	0.0000 
2084.404	5.2570	18.1769	-8.6298	0.0000 
2084.425	5.1636	18.2977	-8.8989	0.0000 
2084.437	5.0757	18.3856	-9.2340	0.0000 
2084.455	5.0098	18.4351	-9.6240	0.0000 
2084.538	4.9274	18.4296	-10.0909	0.0000 
2084.544	4.8560	18.4021	-10.6403	0.0000 
2084.544	4.8450	18.3527	-11.1896	0.0000 
2084.544	4.8724	18.2538	-11.6949	0.0000 
2084.554	4.9548	18.1439	-12.1454	0.0000 
2084.574	5.0757	18.0176	-12.5464	0.0000 
2084.594	5.1636	17.8528	-12.9529	0.0000 
2084.614	5.2515	17.6331	-13.3594	0.0000 
2084.637	5.3558	17.3804	-13.7604	0.0000 
2084.717	5.4492	17.0892	-14.1064	0.0000 
2084.728	5.6580	16.8420	-14.2438	0.0000 
2084.728	5.8392	16.7157	-14.2877	0.0000 
2084.728	5.8612	16.6663	-14.3646	0.0000 
2084.734	5.8008	16.6388	-14.5404	0.0000 
2084.754	5.6799	16.6553	-14.8535	0.0000 
2084.773	5.5920	16.6663	-15.1886	0.0000 
2084.793	5.5536	16.6443	-15.4083	0.0000 
2084.813	5.5591	16.6058	-15.4962	0.0000 
2084.833	5.5536	16.5839	-15.4248	0.0000 
2084.858	5.4932	16.6003	-15.2655	0.0000 
2084.945	5.4382	16.6718	-15.0458	0.0000 
2084.952	5.4382	16.7816	-14.8096	0.0000 
2084.953	5.4987	16.8970	-14.6008	0.0000 
2084.953	5.5481	17.0068	-14.4635	0.0000 
2084.959	5.5426	17.1222	-14.3921	0.0000 
2084.977	5.5042	17.2101	-14.2932	0.0000 
2084.998	5.4657	17.2540	-14.0900	0.0000 
2085.022	5.4382	17.2815	-13.7878	0.0000 
2085.031	5.4327	17.2980	-13.4418	0.0000 
2085.121	5.4382	17.3145	-13.0737	0.0000 
2085.127	5.4218	17.3419	-12.7057	0.0000 
2085.127	5.4163	17.3969	-12.3102	0.0000 
2085.127	5.4547	17.4738	-11.8817	0.0000 
2085.133	5.5206	17.5616	-11.4313	0.0000 
2085.152	5.5646	17.6605	-10.9973	0.0000 
2085.175	5.5865	17.7869	-10.6018	0.0000 
2085.197	5.6085	17.9022	-10.2228	0.0000 
2085.218	5.6305	18.0176	-9.8438	0.0000 
2085.230	5.6799	18.1549	-9.4373	0.0000 
2085.254	5.8063	18.2703	-8.9374	0.0000 
2085.270	6.0150	18.3142	-8.2178	0.0000 
2085.356	6.2292	18.3252	-7.4213	0.0000 
2085.362	6.4764	18.4296	-6.6907	0.0000 
2085.362	6.7346	18.6823	-6.1084	0.0000 
2085.362	6.8500	18.9899	-5.7458	0.0000 
2085.369	6.8280	19.2151	-5.5206	0.0000 
2085.389	6.7676	19.3140	-5.1855	0.0000 
2085.411	6.7676	19.2096	-4.4714	0.0000 
2085.432	6.8445	18.9734	-3.5431	0.0000 
2085.455	6.8445	18.7372	-2.7740	0.0000 
2085.529	6.7676	18.5944	-2.2797	0.0000 
2085.539	6.6138	18.5394	-2.0105	0.0000 
2085.539	6.4160	18.4845	-1.8457	0.0000 
2085.540	6.2567	18.3856	-1.6534	0.0000 
2085.548	6.1359	18.2208	-1.4337	0.0000 
2085.570	6.0974	18.0505	-1.2085	0.0000 
2085.589	6.0590	17.9132	-1.0272	0.0000 
2085.609	5.9985	17.8528	-0.9174	0.0000 
2085.629	5.9436	17.8308	-0.8240	0.0000 
2085.649	5.8777	17.8363	-0.7526	0.0000 
2085.672	5.8118	17.8693	-0.7306	0.0000 
2085.763	5.7184	17.9022	-0.7526	0.0000 
2085.769	5.5920	17.9352	-0.8405	0.0000 
2085.769	5.4547	17.9517	-0.9778	0.0000 
2085.769	5.3613	17.9572	-1.1371	0.0000 
2085.769	5.3229	17.9407	-1.3074	0.0000 
2085.798	5.3339	17.9022	-1.5051	0.0000 
2085.816	5.3888	17.8583	-1.7413	0.0000 
2085.829	5.4602	17.8143	-1.9720	0.0000 
2085.847	5.5096	17.7319	-2.1698	0.0000 
2085.936	5.5591	17.5616	-2.3401	0.0000 
2085.942	5.6195	17.3859	-2.6038	0.0000 
2085.942	5.6415	17.2046	-2.9993	0.0000 
2085.942	5.7733	17.0068	-3.3069	0.0000 
2085.949	5.9216	16.8530	-3.5376	0.0000 
2085.969	5.9546	16.7322	-3.7463	0.0000 
2085.991	5.7843	16.6388	-4.0375	0.0000 
2086.014	5.6030	16.5839	-4.4000	0.0000 
2086.026	5.5481	16.5839	-4.7845	0.0000 
2086.046	5.5206	16.6168	-5.1526	0.0000 
2086.066	5.5042	16.6443	-5.4437	0.0000 
2086.086	5.4492	16.6663	-5.6140	0.0000 
2086.161	5.3119	16.7047	-5.6689	0.0000 
2086.173	5.1306	16.7651	-5.5865	0.0000 
2086.174	4.9658	16.8091	-5.4218	0.0000 
2086.174	4.8450	16.8585	-5.2899	0.0000 
2086.194	4.7461	16.9135	-5.2405	0.0000 
2086.205	4.6747	16.9629	-5.2734	0.0000 
2086.225	4.5923	16.9849	-5.2789	0.0000 
2086.245	4.5099	16.9354	-5.1636	0.0000 
2086.265	4.4440	16.8585	-4.9548	0.0000 
2086.338	4.4385	16.7816	-4.6252	0.0000 
2086.349	4.4934	16.7267	-4.2517	0.0000 
2086.349	4.5538	16.7047	-3.8617	0.0000 
2086.355	4.6088	16.7322	-3.4772	0.0000 
2086.371	4.6582	16.7926	-3.0817	0.0000 
2086.392	4.6912	16.8365	-2.6312	0.0000 
2086.404	4.7131	16.8750	-2.1368	0.0000 
2086.423	4.7571	16.9080	-1.6040	0.0000 
2086.443	4.8340	16.9354	-1.0712	0.0000 
2086.463	4.9274	16.9904	-0.5493	0.0000 
2086.483	5.0537	17.0837	-0.0165	0.0000 
2086.571	5.2130	17.1826	0.5768	0.0000 
2086.578	5.4492	17.2815	1.2854	0.0000 
2086.578	5.7129	17.4078	2.0544	0.0000 
2086.578	6.0150	17.6001	2.7905	0.0000 
2086.584	6.2842	17.9187	3.3618	0.0000 
2086.605	6.3611	18.2758	3.7079	0.0000 
2086.626	6.2897	18.5999	3.8782	0.0000 
2086.647	6.2347	18.7372	4.2242	0.0000 
2086.671	6.2347	18.5999	4.9548	0.0000 
2086.748	6.2732	18.4186	5.6854	0.0000 
2086.761	6.2402	18.3032	6.1084	0.0000 
2086.761	6.1798	18.2593	6.3226	0.0000 
2086.761	6.1139	18.2813	6.3776	0.0000 
2086.767	6.0699	18.2813	6.4490	0.0000 
2086.781	6.0919	18.2153	6.6138	0.0000 
2086.804	6.1963	18.1219	6.8060	0.0000 
2086.824	6.3336	18.0286	6.9434	0.0000 
2086.848	6.4215	17.9517	6.9873	0.0000 
2086.871	6.4435	17.9352	6.8994	0.0000 
2086.880	6.4050	17.9736	6.7236	0.0000 
2086.901	6.3446	18.0176	6.5094	0.0000 
2086.983	6.2732	18.0450	6.2897	0.0000 
2086.989	6.1688	18.0670	6.0535	0.0000 
2086.989	6.0645	18.0835	5.8008	0.0000 
2086.989	5.9821	18.0890	5.5151	0.0000 
2087.000	5.9381	18.0780	5.1855	0.0000 
2087.021	5.9161	18.0615	4.7900	0.0000 
2087.041	5.9436	18.0560	4.3176	0.0000 
2087.062	6.0095	18.0505	3.8123	0.0000 
2087.082	6.1084	18.0450	3.3234	0.0000 
2087.161	6.2183	18.0176	2.8674	0.0000 
2087.172	6.3226	17.9626	2.4445	0.0000 
2087.172	6.4380	17.8308	2.0380	0.0000 
2087.172	6.5369	17.6880	1.6205	0.0000 
2087.180	6.5808	17.5397	1.1700	0.0000 
2087.200	6.6632	17.3749	0.8020	0.0000 
2087.220	6.8115	17.2815	0.5219	0.0000 
2087.239	6.8939	17.2321	0.2527	0.0000 
2087.261	6.8719	17.2321	-0.0989	0.0000 
2087.281	6.7511	17.2815	-0.5878	0.0000 
2087.303	6.6412	17.3364	-1.1371	0.0000 
2087.392	6.5918	17.3639	-1.6205	0.0000 
2087.399	6.5643	17.3529	-1.9995	0.0000 
2087.399	6.5369	17.3364	-2.2797	0.0000 
2087.399	6.4435	17.3474	-2.4500	0.0000 
2087.399	6.3171	17.4078	-2.5488	0.0000 
2087.425	6.2238	17.4902	-2.5928	0.0000 
2087.447	6.1908	17.5562	-2.5873	0.0000 
2087.468	6.1853	17.6056	-2.6093	0.0000 
2087.487	6.1469	17.6605	-2.6862	0.0000 
2087.505	6.0590	17.7045	-2.7960	0.0000 
2087.521	5.9271	17.7264	-2.8674	0.0000 
2087.542	5.8282	17.7429	-2.8564	0.0000 
2087.632	5.7568	17.7484	-2.7631	0.0000 
2087.638	5.7129	17.7484	-2.6093	0.0000 
2087.638	5.6799	17.7759	-2.4170	0.0000 
2087.638	5.6415	17.8253	-2.1973	0.0000 
2087.638	5.5920	17.9132	-1.9446	0.0000 
2087.664	5.5536	18.0286	-1.6809	0.0000 
2087.687	5.5426	18.1439	-1.4117	0.0000 
2087.697	5.5536	18.2703	-1.1810	0.0000 
2087.716	5.5371	18.3856	-1.0272	0.0000 
2087.737	5.5042	18.4900	-0.9064	0.0000 
2087.807	5.5261	18.5944	-0.7855	0.0000 
2087.818	5.6085	18.6493	-0.5933	0.0000 
2087.819	5.7513	18.6603	-0.3131	0.0000 
2087.825	5.9106	18.6438	-0.0275	0.0000 
2087.840	6.0480	18.6603	0.1648	0.0000 
2087.861	6.1633	18.7537	0.2362	0.0000 
2087.882	6.2183	18.8690	0.2362	0.0000 
2087.904	6.1908	18.8910	0.2032	0.0000 
2087.979	6.0809	18.8196	0.1483	0.0000 
2087.990	5.9491	18.7097	0.1813	0.0000 
2087.990	5.8777	18.5504	0.4175	0.0000 
2087.990	5.8337	18.4131	0.6976	0.0000 
2087.996	5.7239	18.3527	0.8350	0.0000 
2088.014	5.5591	18.3417	0.8295	0.0000 
2088.034	5.3394	18.3362	0.7745	0.0000 
2088.056	5.1196	18.3142	0.7251	0.0000 
2088.078	4.9274	18.2977	0.6317	0.0000 
2088.152	4.7736	18.2758	0.4889	0.0000 
2088.163	4.6857	18.2318	0.3241	0.0000 
2088.164	4.6362	18.1879	0.1483	0.0000 
2088.164	4.5868	18.1659	-0.0275	0.0000 
2088.174	4.5428	18.1604	-0.2032	0.0000 
2088.193	4.5044	18.1714	-0.3680	0.0000 
2088.213	4.4714	18.1879	-0.5328	0.0000 
2088.233	4.4220	18.2208	-0.7306	0.0000 
2088.256	4.3561	18.2758	-0.9833	0.0000 
2088.276	4.3011	18.3307	-1.2964	0.0000 
2088.298	4.2737	18.3636	-1.6315	0.0000 
2088.380	4.2627	18.3691	-2.0215	0.0000 
2088.391	4.2517	18.3636	-2.4500	0.0000 
2088.391	4.2957	18.3582	-2.8729	0.0000 
2088.392	4.3451	18.3362	-3.2520	0.0000 
2088.398	4.3945	18.2483	-3.5706	0.0000 
2088.413	4.4165	18.1439	-3.9001	0.0000 
2088.437	4.4275	18.0231	-4.2792	0.0000 
2088.458	4.4934	17.8638	-4.5538	0.0000 
2088.481	4.7021	17.7319	-4.6362	0.0000 
2088.556	4.8615	17.6715	-4.6802	0.0000 
2088.567	4.9054	17.6990	-4.8120	0.0000 
2088.567	4.7791	17.8198	-5.1746	0.0000 
2088.567	4.6802	17.9626	-5.6580	0.0000 
2088.574	4.6582	18.0396	-6.1304	0.0000 
2088.591	4.6307	18.0450	-6.5259	0.0000 
2088.611	4.6252	18.0286	-6.8500	0.0000 
2088.632	4.5868	17.9956	-7.0807	0.0000 
2088.655	4.4714	17.9956	-7.1906	0.0000 
2088.677	4.3506	18.0450	-7.2565	0.0000 
2088.700	4.2517	18.1110	-7.2729	0.0000 
2088.721	4.2188	18.1824	-7.3059	0.0000 
2088.791	4.1913	18.2538	-7.4213	0.0000 
2088.802	4.1418	18.3307	-7.6080	0.0000 
2088.802	4.0485	18.3801	-7.8003	0.0000 
2088.802	3.9551	18.3966	-7.8992	0.0000 
2088.810	3.8947	18.3856	-7.8607	0.0000 
2088.830	3.8947	18.3746	-7.7344	0.0000 
2088.850	3.9221	18.4076	-7.5861	0.0000 
2088.871	3.9661	18.4845	-7.4597	0.0000 
2088.890	3.9990	18.5834	-7.3553	0.0000 
2088.967	4.0320	18.6987	-7.2510	0.0000 
2088.977	4.0759	18.7976	-7.1356	0.0000 
2088.978	4.1089	18.8745	-7.0367	0.0000 
2088.978	4.1144	18.9514	-6.9763	0.0000 
2088.990	4.1199	19.0393	-6.9489	0.0000 
2089.009	4.1913	19.1547	-6.9104	0.0000 
2089.029	4.3451	19.2645	-6.7566	0.0000 
2089.049	4.6252	19.3304	-6.3885	0.0000 
2089.069	4.9329	19.4019	-5.9601	0.0000 
2089.090	5.2295	19.4952	-5.6415	0.0000 
2089.108	5.5646	19.6545	-5.4163	0.0000 
2089.202	5.7678	19.8907	-5.3448	0.0000 
2089.208	5.8228	20.1270	-5.4272	0.0000 
2089.208	5.7513	20.2808	-5.5975	0.0000 
2089.208	5.6689	20.3137	-5.5756	0.0000 
2089.208	5.6580	20.1709	-5.1965	0.0000 
2089.235	5.6360	19.9731	-4.7791	0.0000 
2089.256	5.5371	19.8303	-4.5868	0.0000 
2089.269	5.3833	19.7809	-4.6143	0.0000 
2089.287	5.1416	19.7644	-4.7296	0.0000 
2089.376	4.8889	19.7479	-4.8450	0.0000 
2089.382	4.6967	19.7314	-4.9603	0.0000 
2089.382	4.5923	19.7095	-5.0702	0.0000 
2089.382	4.5374	19.6930	-5.2240	0.0000 
2089.388	4.4879	19.6875	-5.3943	0.0000 
2089.408	4.4604	19.6765	-5.5371	0.0000 
2089.430	4.4330	19.6710	-5.6635	0.0000 
2089.453	4.4165	19.6655	-5.7733	0.0000 
2089.475	4.3945	19.6600	-5.8722	0.0000 
2089.487	4.3451	19.6655	-5.9930	0.0000 
2089.506	4.2902	19.6765	-6.1633	0.0000 
2089.526	4.2297	19.6765	-6.3556	0.0000 
2089.611	4.2023	19.6490	-6.5479	0.0000 
2089.617	4.2242	19.6051	-6.7291	0.0000 
2089.617	4.3121	19.5612	-6.8939	0.0000 
2089.618	4.4495	19.5172	-7.0148	0.0000 
2089.625	4.6143	19.4678	-7.0917	0.0000 
2089.651	4.7571	19.4128	-7.1521	0.0000 
2089.667	4.8669	19.3469	-7.2235	0.0000 
2089.689	4.9603	19.2426	-7.3059	0.0000 
2089.711	5.0153	19.1382	-7.4268	0.0000 
2089.788	5.0647	19.0173	-7.5696	0.0000 
2089.799	5.2075	18.8965	-7.6300	0.0000 
2089.799	5.3668	18.8635	-7.6685	0.0000 
2089.799	5.4987	18.9185	-7.7454	0.0000 
2089.805	5.5261	19.0338	-7.9651	0.0000 
2089.824	5.3998	19.1492	-8.3551	0.0000 
2089.845	5.2789	19.2261	-8.8000	0.0000 
2089.864	5.2515	19.2426	-9.1626	0.0000 
2089.888	5.2679	19.1931	-9.3329	0.0000 
2089.910	5.2679	19.0942	-9.3713	0.0000 
2089.931	5.2130	19.0393	-9.3604	0.0000 
2090.023	5.0812	19.0613	-9.3604	0.0000 
2090.030	4.9274	19.1492	-9.3713	0.0000 
2090.030	4.7845	19.2590	-9.3933	0.0000 
2090.030	4.6802	19.3359	-9.4427	0.0000 
2090.031	4.5868	19.4183	-9.6185	0.0000 
2090.043	4.5044	19.5062	-9.8547	0.0000 
2090.069	4.4275	19.5282	-10.0085	0.0000 
2090.083	4.3945	19.5117	-10.0415	0.0000 
2090.103	4.3945	19.4843	-9.9701	0.0000 
2090.123	4.4440	19.4733	-9.8492	0.0000 
2090.194	4.5154	19.4678	-9.7064	0.0000 
2090.205	4.5538	19.4733	-9.5801	0.0000 
2090.206	4.5813	19.5062	-9.4592	0.0000 
2090.212	4.6362	19.5557	-9.3054	0.0000 
2090.227	4.6912	19.5996	-9.1187	0.0000 
2090.248	4.7351	19.6436	-8.9374	0.0000 
2090.270	4.7900	19.7095	-8.7836	0.0000 
2090.292	4.8669	19.7919	-8.6572	0.0000 
2090.304	4.9768	19.8633	-8.5034	0.0000 
2090.322	5.1526	19.9402	-8.3002	0.0000 
2090.341	5.4053	20.0061	-8.0200	0.0000 
2090.429	5.6909	20.0446	-7.6465	0.0000 
2090.435	5.9271	20.0446	-7.2510	0.0000 
2090.435	6.1743	20.0720	-6.8994	0.0000 
2090.435	6.3446	20.2313	-6.6962	0.0000 
2090.442	6.4215	20.4401	-6.6577	0.0000 
2090.463	6.4215	20.6104	-6.7511	0.0000 
2090.483	6.4050	20.6763	-6.7950	0.0000 
2090.505	6.4709	20.6433	-6.5369	0.0000 
2090.528	6.5533	20.5005	-6.0150	0.0000 
2090.607	6.5479	20.3522	-5.5371	0.0000 
2090.620	6.4764	20.2917	-5.3229	0.0000 
2090.620	6.3501	20.2808	-5.2625	0.0000 
2090.620	6.2402	20.2698	-5.2515	0.0000 
2090.626	6.1853	20.2203	-5.2240	0.0000 
2090.640	6.1853	20.1489	-5.2130	0.0000 
2090.662	6.2457	20.0885	-5.2405	0.0000 
2090.687	6.3116	20.0610	-5.2954	0.0000 
2090.706	6.3666	20.0500	-5.3613	0.0000 
2090.721	6.3885	20.0500	-5.4712	0.0000 
2090.739	6.3940	20.0720	-5.6085	0.0000 
2090.759	6.3721	20.0940	-5.7294	0.0000 
2090.835	6.3171	20.1050	-5.8173	0.0000 
2090.845	6.2457	20.1215	-5.9381	0.0000 
2090.846	6.1633	20.1599	-6.0974	0.0000 
2090.846	6.0645	20.1984	-6.2897	0.0000 
2090.868	5.9875	20.2148	-6.4764	0.0000 
2090.879	5.9656	20.2094	-6.6248	0.0000 
2090.898	5.9985	20.1929	-6.7291	0.0000 
2090.919	6.0645	20.1874	-6.8115	0.0000 
2090.937	6.1578	20.2148	-6.8829	0.0000 
2091.011	6.2567	20.2423	-6.9653	0.0000 
2091.023	6.3281	20.2478	-7.0807	0.0000 
2091.023	6.3611	20.2258	-7.2290	0.0000 
2091.030	6.3885	20.1379	-7.3993	0.0000 
2091.045	6.4215	19.9512	-7.6080	0.0000 
2091.065	6.5094	19.7260	-7.8333	0.0000 
2091.078	6.6083	19.5282	-8.0750	0.0000 
2091.097	6.6852	19.3634	-8.3167	0.0000 
2091.117	6.7291	19.2426	-8.5144	0.0000 
2091.136	6.8335	19.1931	-8.6023	0.0000 
2091.156	6.8829	19.1656	-8.6078	0.0000 
2091.244	6.8390	19.1327	-8.7122	0.0000 
2091.250	6.7456	19.1821	-9.0582	0.0000 
2091.250	6.6522	19.2810	-9.4867	0.0000 
2091.250	6.5588	19.3909	-9.8877	0.0000 
2091.258	6.4874	19.4952	-10.1788	0.0000 
2091.278	6.4050	19.5721	-10.3217	0.0000 
2091.302	6.2787	19.6765	-10.3986	0.0000 
2091.323	6.1578	19.8083	-10.4700	0.0000 
2091.345	6.0645	19.9622	-10.5743	0.0000 
2091.420	5.9930	20.0995	-10.7007	0.0000 
2091.431	5.9106	20.1984	-10.8160	0.0000 
2091.431	5.8063	20.2588	-10.9094	0.0000 
2091.432	5.6909	20.2972	-10.9808	0.0000 
2091.438	5.6360	20.3192	-10.9863	0.0000 
2091.455	5.6305	20.3302	-10.9314	0.0000 
2091.475	5.6195	20.3467	-10.8875	0.0000 
2091.497	5.5426	20.4071	-10.8984	0.0000 
2091.520	5.4382	20.5115	-10.9259	0.0000 
2091.540	5.3668	20.6268	-10.8765	0.0000 
2091.562	5.3448	20.7312	-10.7391	0.0000 
2091.584	5.4053	20.8246	-10.5359	0.0000 
2091.657	5.4877	20.8795	-10.3107	0.0000 
2091.667	5.5701	20.9290	-10.1129	0.0000 
2091.667	5.6689	20.9839	-9.9701	0.0000 
2091.668	5.7788	21.0498	-9.8492	0.0000 
2091.674	5.9656	21.1102	-9.6680	0.0000 
2091.694	6.2018	21.1707	-9.3988	0.0000 
2091.714	6.4050	21.2256	-9.1626	0.0000 
2091.734	6.6632	21.3300	-8.9209	0.0000 
2091.756	6.8390	21.5222	-8.7341	0.0000 
2091.830	6.8939	21.7145	-8.6847	0.0000 
2091.842	6.8335	21.8518	-8.7946	0.0000 
2091.842	6.7621	21.8683	-8.8275	0.0000 
2091.842	6.7786	21.7310	-8.6023	0.0000 
2091.862	6.8390	21.5057	-8.3167	0.0000 
2091.873	6.8335	21.2970	-8.2013	0.0000 
2091.892	6.7401	21.1981	-8.2672	0.0000 
2091.912	6.5643	21.1761	-8.4320	0.0000 
2091.932	6.4160	21.1597	-8.5693	0.0000 
2091.955	6.2842	21.1212	-8.6957	0.0000 
2091.974	6.2457	21.0883	-8.8660	0.0000 
2092.055	6.2622	21.0773	-9.0692	0.0000 
2092.066	6.2402	21.0608	-9.3164	0.0000 
2092.066	6.1578	21.0553	-9.6185	0.0000 
2092.066	6.0370	21.1047	-9.9756	0.0000 
2092.072	5.9161	21.1761	-10.3271	0.0000 
2092.091	5.7898	21.2091	-10.6403	0.0000 
2092.111	5.6525	21.2146	-10.9479	0.0000 
2092.131	5.4932	21.2091	-11.2775	0.0000 
2092.155	5.3339	21.1871	-11.6071	0.0000 
2092.232	5.2185	21.1487	-11.9202	0.0000 
2092.243	5.1581	21.0938	-12.2168	0.0000 
2092.243	5.1746	21.0004	-12.4640	0.0000 
2092.243	5.2295	20.9015	-12.6617	0.0000 
2092.251	5.2734	20.8081	-12.8760	0.0000 
2092.270	5.3284	20.7422	-13.1122	0.0000 
2092.290	5.3888	20.7037	-13.3759	0.0000 
2092.310	5.4602	20.6653	-13.6230	0.0000 
2092.331	5.5151	20.5939	-13.8702	0.0000 
2092.353	5.5811	20.4675	-14.0955	0.0000 
2092.375	5.6909	20.2808	-14.2987	0.0000 
2092.468	5.7843	20.0610	-14.4745	0.0000 
2092.483	5.9491	19.8523	-14.5569	0.0000 
2092.483	6.1743	19.7369	-14.5953	0.0000 
2092.483	6.3721	19.7040	-14.6558	0.0000 
2092.483	6.4545	19.7205	-14.8480	0.0000 
2092.492	6.4160	19.7699	-15.2161	0.0000 
2092.508	6.3226	19.8193	-15.7159	0.0000 
